imgnum;imgpath;crop;code_x;key;Species;EPPO_map;Organisme;code_y;Notes;train_test_set;code;date;hour;artist;day_obs_count;subid
Ifv01375;../data/Bousset2_data/Images/Féverole/0_Saines/Ifv01375.jpg;Féverole;0_Saines;Féverole_0_Saines;Féverole;;;0_Saines;Asymptomatiques;train;0_Saines;2024:05:03;12:56:20;nan;23;Féverole_0_Saines
Ifv01886;../data/Bousset2_data/Images/Féverole/0_Saines/Ifv01886.jpg;Féverole;0_Saines;Féverole_0_Saines;Féverole;;;0_Saines;Asymptomatiques;train;0_Saines;2024:05:16;13:15:21;nan;23;Féverole_0_Saines
Ifv01887;../data/Bousset2_data/Images/Féverole/0_Saines/Ifv01887.jpg;Féverole;0_Saines;Féverole_0_Saines;Féverole;;;0_Saines;Asymptomatiques;train;0_Saines;2024:05:16;13:15:22;nan;23;Féverole_0_Saines
Ifv01888;../data/Bousset2_data/Images/Féverole/0_Saines/Ifv01888.jpg;Féverole;0_Saines;Féverole_0_Saines;Féverole;;;0_Saines;Asymptomatiques;train;0_Saines;2024:05:16;13:15:25;nan;23;Féverole_0_Saines
Ifv01889;../data/Bousset2_data/Images/Féverole/0_Saines/Ifv01889.jpg;Féverole;0_Saines;Féverole_0_Saines;Féverole;;;0_Saines;Asymptomatiques;train;0_Saines;2024:05:16;13:15:49;nan;23;Féverole_0_Saines
Ifv01890;../data/Bousset2_data/Images/Féverole/0_Saines/Ifv01890.jpg;Féverole;0_Saines;Féverole_0_Saines;Féverole;;;0_Saines;Asymptomatiques;train;0_Saines;2024:05:16;13:16:03;nan;23;Féverole_0_Saines
Ifv01891;../data/Bousset2_data/Images/Féverole/0_Saines/Ifv01891.jpg;Féverole;0_Saines;Féverole_0_Saines;Féverole;;;0_Saines;Asymptomatiques;train;0_Saines;2024:05:16;13:16:04;nan;23;Féverole_0_Saines
Ifv01892;../data/Bousset2_data/Images/Féverole/0_Saines/Ifv01892.jpg;Féverole;0_Saines;Féverole_0_Saines;Féverole;;;0_Saines;Asymptomatiques;train;0_Saines;2024:05:16;13:16:06;nan;23;Féverole_0_Saines
Ifv01893;../data/Bousset2_data/Images/Féverole/0_Saines/Ifv01893.jpg;Féverole;0_Saines;Féverole_0_Saines;Féverole;;;0_Saines;Asymptomatiques;train;0_Saines;2024:05:16;13:16:08;nan;23;Féverole_0_Saines
Ifv01894;../data/Bousset2_data/Images/Féverole/0_Saines/Ifv01894.jpg;Féverole;0_Saines;Féverole_0_Saines;Féverole;;;0_Saines;Asymptomatiques;train;0_Saines;2024:05:16;13:16:10;nan;23;Féverole_0_Saines
Ifv01895;../data/Bousset2_data/Images/Féverole/0_Saines/Ifv01895.jpg;Féverole;0_Saines;Féverole_0_Saines;Féverole;;;0_Saines;Asymptomatiques;train;0_Saines;2024:05:16;13:16:12;nan;23;Féverole_0_Saines
Ifv01897;../data/Bousset2_data/Images/Féverole/0_Saines/Ifv01897.jpg;Féverole;0_Saines;Féverole_0_Saines;Féverole;;;0_Saines;Asymptomatiques;train;0_Saines;2024:05:16;13:16:17;nan;23;Féverole_0_Saines
Ifv01898;../data/Bousset2_data/Images/Féverole/0_Saines/Ifv01898.jpg;Féverole;0_Saines;Féverole_0_Saines;Féverole;;;0_Saines;Asymptomatiques;train;0_Saines;2024:05:16;13:16:18;nan;23;Féverole_0_Saines
Ifv01938;../data/Bousset2_data/Images/Féverole/0_Saines/Ifv01938.jpg;Féverole;0_Saines;Féverole_0_Saines;Féverole;;;0_Saines;Asymptomatiques;train;0_Saines;2024:06:07;15:07:18;nan;23;Féverole_0_Saines
Ifv01939;../data/Bousset2_data/Images/Féverole/0_Saines/Ifv01939.jpg;Féverole;0_Saines;Féverole_0_Saines;Féverole;;;0_Saines;Asymptomatiques;train;0_Saines;2024:06:07;15:07:20;nan;23;Féverole_0_Saines
Ifv01940;../data/Bousset2_data/Images/Féverole/0_Saines/Ifv01940.jpg;Féverole;0_Saines;Féverole_0_Saines;Féverole;;;0_Saines;Asymptomatiques;train;0_Saines;2024:06:07;15:07:23;nan;23;Féverole_0_Saines
Ifv00310;../data/Bousset2_data/Images/Féverole/Ascochytose/Ifv00310.jpg;Féverole;Ascochytose;Féverole_Ascochytose;Féverole;ASCOFA;Ascochyta fabae;Ascochytose;;train;Ascochytose;2024:03:01;10:58:07;nan;3;Féverole_Ascochytose
Ifv00619;../data/Bousset2_data/Images/Féverole/Ascochytose/Ifv00619.jpg;Féverole;Ascochytose;Féverole_Ascochytose;Féverole;ASCOFA;Ascochyta fabae;Ascochytose;;train;Ascochytose;2024:03:19;11:53:17;nan;3;Féverole_Ascochytose
Ifv00620;../data/Bousset2_data/Images/Féverole/Ascochytose/Ifv00620.jpg;Féverole;Ascochytose;Féverole_Ascochytose;Féverole;ASCOFA;Ascochyta fabae;Ascochytose;;train;Ascochytose;2024:03:19;11:53:32;nan;3;Féverole_Ascochytose
Ifv00621;../data/Bousset2_data/Images/Féverole/Ascochytose/Ifv00621.jpg;Féverole;Ascochytose;Féverole_Ascochytose;Féverole;ASCOFA;Ascochyta fabae;Ascochytose;;train;Ascochytose;2024:03:19;11:53:38;nan;3;Féverole_Ascochytose
Ifv00622;../data/Bousset2_data/Images/Féverole/Ascochytose/Ifv00622.jpg;Féverole;Ascochytose;Féverole_Ascochytose;Féverole;ASCOFA;Ascochyta fabae;Ascochytose;;train;Ascochytose;2024:03:19;11:53:43;nan;3;Féverole_Ascochytose
Ifv00623;../data/Bousset2_data/Images/Féverole/Ascochytose/Ifv00623.jpg;Féverole;Ascochytose;Féverole_Ascochytose;Féverole;ASCOFA;Ascochyta fabae;Ascochytose;;train;Ascochytose;2024:03:19;11:53:45;nan;3;Féverole_Ascochytose
Ifv00624;../data/Bousset2_data/Images/Féverole/Ascochytose/Ifv00624.jpg;Féverole;Ascochytose;Féverole_Ascochytose;Féverole;ASCOFA;Ascochyta fabae;Ascochytose;;train;Ascochytose;2024:03:19;11:53:50;nan;3;Féverole_Ascochytose
Ifv00625;../data/Bousset2_data/Images/Féverole/Ascochytose/Ifv00625.jpg;Féverole;Ascochytose;Féverole_Ascochytose;Féverole;ASCOFA;Ascochyta fabae;Ascochytose;;train;Ascochytose;2024:03:19;11:53:55;nan;3;Féverole_Ascochytose
Ifv00627;../data/Bousset2_data/Images/Féverole/Ascochytose/Ifv00627.jpg;Féverole;Ascochytose;Féverole_Ascochytose;Féverole;ASCOFA;Ascochyta fabae;Ascochytose;;train;Ascochytose;2024:03:19;11:54:01;nan;3;Féverole_Ascochytose
Ifv00629;../data/Bousset2_data/Images/Féverole/Ascochytose/Ifv00629.jpg;Féverole;Ascochytose;Féverole_Ascochytose;Féverole;ASCOFA;Ascochyta fabae;Ascochytose;;train;Ascochytose;2024:03:19;11:54:08;nan;3;Féverole_Ascochytose
Ifv00630;../data/Bousset2_data/Images/Féverole/Ascochytose/Ifv00630.jpg;Féverole;Ascochytose;Féverole_Ascochytose;Féverole;ASCOFA;Ascochyta fabae;Ascochytose;;train;Ascochytose;2024:03:19;11:54:14;nan;3;Féverole_Ascochytose
Ifv00631;../data/Bousset2_data/Images/Féverole/Ascochytose/Ifv00631.jpg;Féverole;Ascochytose;Féverole_Ascochytose;Féverole;ASCOFA;Ascochyta fabae;Ascochytose;;train;Ascochytose;2024:03:19;11:54:16;nan;3;Féverole_Ascochytose
Ifv00632;../data/Bousset2_data/Images/Féverole/Ascochytose/Ifv00632.jpg;Féverole;Ascochytose;Féverole_Ascochytose;Féverole;ASCOFA;Ascochyta fabae;Ascochytose;;train;Ascochytose;2024:03:19;11:54:20;nan;3;Féverole_Ascochytose
Ifv00634;../data/Bousset2_data/Images/Féverole/Ascochytose/Ifv00634.jpg;Féverole;Ascochytose;Féverole_Ascochytose;Féverole;ASCOFA;Ascochyta fabae;Ascochytose;;train;Ascochytose;2024:03:19;11:54:37;nan;3;Féverole_Ascochytose
Ifv00636;../data/Bousset2_data/Images/Féverole/Ascochytose/Ifv00636.jpg;Féverole;Ascochytose;Féverole_Ascochytose;Féverole;ASCOFA;Ascochyta fabae;Ascochytose;;train;Ascochytose;2024:03:19;11:54:42;nan;3;Féverole_Ascochytose
Ifv00637;../data/Bousset2_data/Images/Féverole/Ascochytose/Ifv00637.jpg;Féverole;Ascochytose;Féverole_Ascochytose;Féverole;ASCOFA;Ascochyta fabae;Ascochytose;;train;Ascochytose;2024:03:19;11:54:44;nan;3;Féverole_Ascochytose
Ifv00638;../data/Bousset2_data/Images/Féverole/Ascochytose/Ifv00638.jpg;Féverole;Ascochytose;Féverole_Ascochytose;Féverole;ASCOFA;Ascochyta fabae;Ascochytose;;train;Ascochytose;2024:03:19;11:54:49;nan;3;Féverole_Ascochytose
Ifv00639;../data/Bousset2_data/Images/Féverole/Ascochytose/Ifv00639.jpg;Féverole;Ascochytose;Féverole_Ascochytose;Féverole;ASCOFA;Ascochyta fabae;Ascochytose;;train;Ascochytose;2024:03:19;11:54:54;nan;3;Féverole_Ascochytose
Ifv00640;../data/Bousset2_data/Images/Féverole/Ascochytose/Ifv00640.jpg;Féverole;Ascochytose;Féverole_Ascochytose;Féverole;ASCOFA;Ascochyta fabae;Ascochytose;;train;Ascochytose;2024:03:19;11:55:01;nan;3;Féverole_Ascochytose
Ifv00641;../data/Bousset2_data/Images/Féverole/Ascochytose/Ifv00641.jpg;Féverole;Ascochytose;Féverole_Ascochytose;Féverole;ASCOFA;Ascochyta fabae;Ascochytose;;train;Ascochytose;2024:03:19;11:55:05;nan;3;Féverole_Ascochytose
Ifv00642;../data/Bousset2_data/Images/Féverole/Ascochytose/Ifv00642.jpg;Féverole;Ascochytose;Féverole_Ascochytose;Féverole;ASCOFA;Ascochyta fabae;Ascochytose;;train;Ascochytose;2024:03:19;11:55:08;nan;3;Féverole_Ascochytose
Ifv00644;../data/Bousset2_data/Images/Féverole/Ascochytose/Ifv00644.jpg;Féverole;Ascochytose;Féverole_Ascochytose;Féverole;ASCOFA;Ascochyta fabae;Ascochytose;;train;Ascochytose;2024:03:19;11:55:17;nan;3;Féverole_Ascochytose
Ifv00645;../data/Bousset2_data/Images/Féverole/Ascochytose/Ifv00645.jpg;Féverole;Ascochytose;Féverole_Ascochytose;Féverole;ASCOFA;Ascochyta fabae;Ascochytose;;train;Ascochytose;2024:03:19;11:55:23;nan;3;Féverole_Ascochytose
Ifv00646;../data/Bousset2_data/Images/Féverole/Ascochytose/Ifv00646.jpg;Féverole;Ascochytose;Féverole_Ascochytose;Féverole;ASCOFA;Ascochyta fabae;Ascochytose;;train;Ascochytose;2024:03:19;11:55:26;nan;3;Féverole_Ascochytose
Ifv00647;../data/Bousset2_data/Images/Féverole/Ascochytose/Ifv00647.jpg;Féverole;Ascochytose;Féverole_Ascochytose;Féverole;ASCOFA;Ascochyta fabae;Ascochytose;;train;Ascochytose;2024:03:19;11:55:34;nan;3;Féverole_Ascochytose
Ifv00648;../data/Bousset2_data/Images/Féverole/Ascochytose/Ifv00648.jpg;Féverole;Ascochytose;Féverole_Ascochytose;Féverole;ASCOFA;Ascochyta fabae;Ascochytose;;train;Ascochytose;2024:03:19;11:55:39;nan;3;Féverole_Ascochytose
Ifv00649;../data/Bousset2_data/Images/Féverole/Ascochytose/Ifv00649.jpg;Féverole;Ascochytose;Féverole_Ascochytose;Féverole;ASCOFA;Ascochyta fabae;Ascochytose;;train;Ascochytose;2024:03:19;11:55:41;nan;3;Féverole_Ascochytose
Ifv00650;../data/Bousset2_data/Images/Féverole/Ascochytose/Ifv00650.jpg;Féverole;Ascochytose;Féverole_Ascochytose;Féverole;ASCOFA;Ascochyta fabae;Ascochytose;;train;Ascochytose;2024:03:19;11:55:44;nan;3;Féverole_Ascochytose
Ifv00651;../data/Bousset2_data/Images/Féverole/Ascochytose/Ifv00651.jpg;Féverole;Ascochytose;Féverole_Ascochytose;Féverole;ASCOFA;Ascochyta fabae;Ascochytose;;train;Ascochytose;2024:03:19;11:55:53;nan;3;Féverole_Ascochytose
Ifv00653;../data/Bousset2_data/Images/Féverole/Ascochytose/Ifv00653.jpg;Féverole;Ascochytose;Féverole_Ascochytose;Féverole;ASCOFA;Ascochyta fabae;Ascochytose;;train;Ascochytose;2024:03:19;11:56:20;nan;3;Féverole_Ascochytose
Ifv00657;../data/Bousset2_data/Images/Féverole/Ascochytose/Ifv00657.jpg;Féverole;Ascochytose;Féverole_Ascochytose;Féverole;ASCOFA;Ascochyta fabae;Ascochytose;;train;Ascochytose;2024:03:19;11:56:34;nan;3;Féverole_Ascochytose
Ifv00658;../data/Bousset2_data/Images/Féverole/Ascochytose/Ifv00658.jpg;Féverole;Ascochytose;Féverole_Ascochytose;Féverole;ASCOFA;Ascochyta fabae;Ascochytose;;train;Ascochytose;2024:03:19;11:56:43;nan;3;Féverole_Ascochytose
Ifv00659;../data/Bousset2_data/Images/Féverole/Ascochytose/Ifv00659.jpg;Féverole;Ascochytose;Féverole_Ascochytose;Féverole;ASCOFA;Ascochyta fabae;Ascochytose;;train;Ascochytose;2024:03:19;11:56:45;nan;3;Féverole_Ascochytose
Ifv00677;../data/Bousset2_data/Images/Féverole/Ascochytose/Ifv00677.jpg;Féverole;Ascochytose;Féverole_Ascochytose;Féverole;ASCOFA;Ascochyta fabae;Ascochytose;;train;Ascochytose;2024:03:19;11:59:36;nan;3;Féverole_Ascochytose
Ifv00839;../data/VAULT/Bousset2_data/Images/Féverole/Ascochytose/Ifv00839.jpg;Féverole;Ascochytose;Féverole_Ascochytose;Féverole;ASCOFA;Ascochyta fabae;Ascochytose;;vault;Ascochytose;2024:04:05;11:52:24;nan;3;Féverole_Ascochytose
Ifv00004;../data/Bousset2_data/Images/Féverole/Botrytis/Ifv00004.jpg;Féverole;Botrytis;Féverole_Botrytis;Féverole;BOTRFA;Botrytis fabae;Botrytis;;train;Botrytis;2024:02:14;11:37:51;nan;19;Féverole_Botrytis
Ifv00013;../data/Bousset2_data/Images/Féverole/Botrytis/Ifv00013.jpg;Féverole;Botrytis;Féverole_Botrytis;Féverole;BOTRFA;Botrytis fabae;Botrytis;;train;Botrytis;2024:02:14;11:38:49;nan;19;Féverole_Botrytis
Ifv00016;../data/Bousset2_data/Images/Féverole/Botrytis/Ifv00016.jpg;Féverole;Botrytis;Féverole_Botrytis;Féverole;BOTRFA;Botrytis fabae;Botrytis;;train;Botrytis;2024:02:14;11:39:04;nan;19;Féverole_Botrytis
Ifv00049;../data/Bousset2_data/Images/Féverole/Botrytis/Ifv00049.jpg;Féverole;Botrytis;Féverole_Botrytis;Féverole;BOTRFA;Botrytis fabae;Botrytis;;train;Botrytis;2024:02:14;11:42:42;nan;19;Féverole_Botrytis
Ifv00050;../data/Bousset2_data/Images/Féverole/Botrytis/Ifv00050.jpg;Féverole;Botrytis;Féverole_Botrytis;Féverole;BOTRFA;Botrytis fabae;Botrytis;;train;Botrytis;2024:02:14;11:42:50;nan;19;Féverole_Botrytis
Ifv00060;../data/Bousset2_data/Images/Féverole/Botrytis/Ifv00060.jpg;Féverole;Botrytis;Féverole_Botrytis;Féverole;BOTRFA;Botrytis fabae;Botrytis;;train;Botrytis;2024:03:01;11:32:30;nan;19;Féverole_Botrytis
Ifv00061;../data/Bousset2_data/Images/Féverole/Botrytis/Ifv00061.jpg;Féverole;Botrytis;Féverole_Botrytis;Féverole;BOTRFA;Botrytis fabae;Botrytis;;train;Botrytis;2024:03:01;11:32:32;nan;19;Féverole_Botrytis
Ifv00062;../data/Bousset2_data/Images/Féverole/Botrytis/Ifv00062.jpg;Féverole;Botrytis;Féverole_Botrytis;Féverole;BOTRFA;Botrytis fabae;Botrytis;;train;Botrytis;2024:03:01;11:32:36;nan;19;Féverole_Botrytis
Ifv00063;../data/Bousset2_data/Images/Féverole/Botrytis/Ifv00063.jpg;Féverole;Botrytis;Féverole_Botrytis;Féverole;BOTRFA;Botrytis fabae;Botrytis;;train;Botrytis;2024:03:01;11:32:48;nan;19;Féverole_Botrytis
Ifv00072;../data/Bousset2_data/Images/Féverole/Botrytis/Ifv00072.jpg;Féverole;Botrytis;Féverole_Botrytis;Féverole;BOTRFA;Botrytis fabae;Botrytis;;train;Botrytis;2024:03:01;11:33:41;nan;19;Féverole_Botrytis
Ifv00075;../data/Bousset2_data/Images/Féverole/Botrytis/Ifv00075.jpg;Féverole;Botrytis;Féverole_Botrytis;Féverole;BOTRFA;Botrytis fabae;Botrytis;;train;Botrytis;2024:03:01;11:33:59;nan;19;Féverole_Botrytis
Ifv00076;../data/Bousset2_data/Images/Féverole/Botrytis/Ifv00076.jpg;Féverole;Botrytis;Féverole_Botrytis;Féverole;BOTRFA;Botrytis fabae;Botrytis;;train;Botrytis;2024:03:01;11:34:01;nan;19;Féverole_Botrytis
Ifv00083;../data/Bousset2_data/Images/Féverole/Botrytis/Ifv00083.jpg;Féverole;Botrytis;Féverole_Botrytis;Féverole;BOTRFA;Botrytis fabae;Botrytis;;train;Botrytis;2024:03:01;11:34:33;nan;19;Féverole_Botrytis
Ifv00086;../data/Bousset2_data/Images/Féverole/Botrytis/Ifv00086.jpg;Féverole;Botrytis;Féverole_Botrytis;Féverole;BOTRFA;Botrytis fabae;Botrytis;;train;Botrytis;2024:03:01;11:34:46;nan;19;Féverole_Botrytis
Ifv00097;../data/Bousset2_data/Images/Féverole/Botrytis/Ifv00097.jpg;Féverole;Botrytis;Féverole_Botrytis;Féverole;BOTRFA;Botrytis fabae;Botrytis;;train;Botrytis;2024:03:01;11:35:53;nan;19;Féverole_Botrytis
Ifv00102;../data/Bousset2_data/Images/Féverole/Botrytis/Ifv00102.jpg;Féverole;Botrytis;Féverole_Botrytis;Féverole;BOTRFA;Botrytis fabae;Botrytis;;train;Botrytis;2024:03:01;11:36:17;nan;19;Féverole_Botrytis
Ifv00103;../data/Bousset2_data/Images/Féverole/Botrytis/Ifv00103.jpg;Féverole;Botrytis;Féverole_Botrytis;Féverole;BOTRFA;Botrytis fabae;Botrytis;;train;Botrytis;2024:03:01;11:36:19;nan;19;Féverole_Botrytis
Ifv00104;../data/Bousset2_data/Images/Féverole/Botrytis/Ifv00104.jpg;Féverole;Botrytis;Féverole_Botrytis;Féverole;BOTRFA;Botrytis fabae;Botrytis;;train;Botrytis;2024:03:01;11:36:21;nan;19;Féverole_Botrytis
Ifv00113;../data/Bousset2_data/Images/Féverole/Botrytis/Ifv00113.jpg;Féverole;Botrytis;Féverole_Botrytis;Féverole;BOTRFA;Botrytis fabae;Botrytis;;train;Botrytis;2024:03:01;11:37:03;nan;19;Féverole_Botrytis
Ifv00115;../data/Bousset2_data/Images/Féverole/Botrytis/Ifv00115.jpg;Féverole;Botrytis;Féverole_Botrytis;Féverole;BOTRFA;Botrytis fabae;Botrytis;;train;Botrytis;2024:03:01;11:37:14;nan;19;Féverole_Botrytis
Ifv00121;../data/Bousset2_data/Images/Féverole/Botrytis/Ifv00121.jpg;Féverole;Botrytis;Féverole_Botrytis;Féverole;BOTRFA;Botrytis fabae;Botrytis;;train;Botrytis;2024:03:01;11:37:42;nan;19;Féverole_Botrytis
Ifv00131;../data/Bousset2_data/Images/Féverole/Botrytis/Ifv00131.jpg;Féverole;Botrytis;Féverole_Botrytis;Féverole;BOTRFA;Botrytis fabae;Botrytis;;train;Botrytis;2024:03:01;11:38:43;nan;19;Féverole_Botrytis
Ifv00134;../data/Bousset2_data/Images/Féverole/Botrytis/Ifv00134.jpg;Féverole;Botrytis;Féverole_Botrytis;Féverole;BOTRFA;Botrytis fabae;Botrytis;;train;Botrytis;2024:03:01;10:37:12;nan;19;Féverole_Botrytis
Ifv00135;../data/Bousset2_data/Images/Féverole/Botrytis/Ifv00135.jpg;Féverole;Botrytis;Féverole_Botrytis;Féverole;BOTRFA;Botrytis fabae;Botrytis;;train;Botrytis;2024:03:01;10:37:27;nan;19;Féverole_Botrytis
Ifv00136;../data/Bousset2_data/Images/Féverole/Botrytis/Ifv00136.jpg;Féverole;Botrytis;Féverole_Botrytis;Féverole;BOTRFA;Botrytis fabae;Botrytis;;train;Botrytis;2024:03:01;10:37:32;nan;19;Féverole_Botrytis
Ifv00137;../data/Bousset2_data/Images/Féverole/Botrytis/Ifv00137.jpg;Féverole;Botrytis;Féverole_Botrytis;Féverole;BOTRFA;Botrytis fabae;Botrytis;;train;Botrytis;2024:03:01;10:37:34;nan;19;Féverole_Botrytis
Ifv00138;../data/Bousset2_data/Images/Féverole/Botrytis/Ifv00138.jpg;Féverole;Botrytis;Féverole_Botrytis;Féverole;BOTRFA;Botrytis fabae;Botrytis;;train;Botrytis;2024:03:01;10:39:13;nan;19;Féverole_Botrytis
Ifv00140;../data/Bousset2_data/Images/Féverole/Botrytis/Ifv00140.jpg;Féverole;Botrytis;Féverole_Botrytis;Féverole;BOTRFA;Botrytis fabae;Botrytis;;train;Botrytis;2024:03:01;10:39:33;nan;19;Féverole_Botrytis
Ifv00141;../data/Bousset2_data/Images/Féverole/Botrytis/Ifv00141.jpg;Féverole;Botrytis;Féverole_Botrytis;Féverole;BOTRFA;Botrytis fabae;Botrytis;;train;Botrytis;2024:03:01;10:39:41;nan;19;Féverole_Botrytis
Ifv00142;../data/Bousset2_data/Images/Féverole/Botrytis/Ifv00142.jpg;Féverole;Botrytis;Féverole_Botrytis;Féverole;BOTRFA;Botrytis fabae;Botrytis;;train;Botrytis;2024:03:01;10:39:46;nan;19;Féverole_Botrytis
Ifv00143;../data/Bousset2_data/Images/Féverole/Botrytis/Ifv00143.jpg;Féverole;Botrytis;Féverole_Botrytis;Féverole;BOTRFA;Botrytis fabae;Botrytis;;train;Botrytis;2024:03:01;10:39:48;nan;19;Féverole_Botrytis
Ifv00144;../data/Bousset2_data/Images/Féverole/Botrytis/Ifv00144.jpg;Féverole;Botrytis;Féverole_Botrytis;Féverole;BOTRFA;Botrytis fabae;Botrytis;;train;Botrytis;2024:03:01;10:39:52;nan;19;Féverole_Botrytis
Ifv00145;../data/Bousset2_data/Images/Féverole/Botrytis/Ifv00145.jpg;Féverole;Botrytis;Féverole_Botrytis;Féverole;BOTRFA;Botrytis fabae;Botrytis;;train;Botrytis;2024:03:01;10:39:57;nan;19;Féverole_Botrytis
Ifv00150;../data/Bousset2_data/Images/Féverole/Botrytis/Ifv00150.jpg;Féverole;Botrytis;Féverole_Botrytis;Féverole;BOTRFA;Botrytis fabae;Botrytis;;train;Botrytis;2024:03:01;10:40:19;nan;19;Féverole_Botrytis
Ifv00152;../data/Bousset2_data/Images/Féverole/Botrytis/Ifv00152.jpg;Féverole;Botrytis;Féverole_Botrytis;Féverole;BOTRFA;Botrytis fabae;Botrytis;;train;Botrytis;2024:03:01;10:40:43;nan;19;Féverole_Botrytis
Ifv00153;../data/Bousset2_data/Images/Féverole/Botrytis/Ifv00153.jpg;Féverole;Botrytis;Féverole_Botrytis;Féverole;BOTRFA;Botrytis fabae;Botrytis;;train;Botrytis;2024:03:01;10:40:51;nan;19;Féverole_Botrytis
Ifv00155;../data/Bousset2_data/Images/Féverole/Botrytis/Ifv00155.jpg;Féverole;Botrytis;Féverole_Botrytis;Féverole;BOTRFA;Botrytis fabae;Botrytis;;train;Botrytis;2024:03:01;10:41:09;nan;19;Féverole_Botrytis
Ifv00156;../data/Bousset2_data/Images/Féverole/Botrytis/Ifv00156.jpg;Féverole;Botrytis;Féverole_Botrytis;Féverole;BOTRFA;Botrytis fabae;Botrytis;;train;Botrytis;2024:03:01;10:41:12;nan;19;Féverole_Botrytis
Ifv00159;../data/Bousset2_data/Images/Féverole/Botrytis/Ifv00159.jpg;Féverole;Botrytis;Féverole_Botrytis;Féverole;BOTRFA;Botrytis fabae;Botrytis;;train;Botrytis;2024:03:01;10:41:46;nan;19;Féverole_Botrytis
Ifv00160;../data/Bousset2_data/Images/Féverole/Botrytis/Ifv00160.jpg;Féverole;Botrytis;Féverole_Botrytis;Féverole;BOTRFA;Botrytis fabae;Botrytis;;train;Botrytis;2024:03:01;10:41:47;nan;19;Féverole_Botrytis
Ifv00165;../data/Bousset2_data/Images/Féverole/Botrytis/Ifv00165.jpg;Féverole;Botrytis;Féverole_Botrytis;Féverole;BOTRFA;Botrytis fabae;Botrytis;;train;Botrytis;2024:03:01;10:42:08;nan;19;Féverole_Botrytis
Ifv00168;../data/Bousset2_data/Images/Féverole/Botrytis/Ifv00168.jpg;Féverole;Botrytis;Féverole_Botrytis;Féverole;BOTRFA;Botrytis fabae;Botrytis;;train;Botrytis;2024:03:01;10:42:20;nan;19;Féverole_Botrytis
Ifv00169;../data/Bousset2_data/Images/Féverole/Botrytis/Ifv00169.jpg;Féverole;Botrytis;Féverole_Botrytis;Féverole;BOTRFA;Botrytis fabae;Botrytis;;train;Botrytis;2024:03:01;10:42:25;nan;19;Féverole_Botrytis
Ifv00171;../data/Bousset2_data/Images/Féverole/Botrytis/Ifv00171.jpg;Féverole;Botrytis;Féverole_Botrytis;Féverole;BOTRFA;Botrytis fabae;Botrytis;;train;Botrytis;2024:03:01;10:42:30;nan;19;Féverole_Botrytis
Ifv00172;../data/Bousset2_data/Images/Féverole/Botrytis/Ifv00172.jpg;Féverole;Botrytis;Féverole_Botrytis;Féverole;BOTRFA;Botrytis fabae;Botrytis;;train;Botrytis;2024:03:01;10:42:35;nan;19;Féverole_Botrytis
Ifv00173;../data/Bousset2_data/Images/Féverole/Botrytis/Ifv00173.jpg;Féverole;Botrytis;Féverole_Botrytis;Féverole;BOTRFA;Botrytis fabae;Botrytis;;train;Botrytis;2024:03:01;10:42:39;nan;19;Féverole_Botrytis
Ifv00174;../data/Bousset2_data/Images/Féverole/Botrytis/Ifv00174.jpg;Féverole;Botrytis;Féverole_Botrytis;Féverole;BOTRFA;Botrytis fabae;Botrytis;;train;Botrytis;2024:03:01;10:42:41;nan;19;Féverole_Botrytis
Ifv00175;../data/Bousset2_data/Images/Féverole/Botrytis/Ifv00175.jpg;Féverole;Botrytis;Féverole_Botrytis;Féverole;BOTRFA;Botrytis fabae;Botrytis;;train;Botrytis;2024:03:01;10:42:43;nan;19;Féverole_Botrytis
Ifv00179;../data/Bousset2_data/Images/Féverole/Botrytis/Ifv00179.jpg;Féverole;Botrytis;Féverole_Botrytis;Féverole;BOTRFA;Botrytis fabae;Botrytis;;train;Botrytis;2024:03:01;10:42:55;nan;19;Féverole_Botrytis
Ifv00190;../data/Bousset2_data/Images/Féverole/Botrytis/Ifv00190.jpg;Féverole;Botrytis;Féverole_Botrytis;Féverole;BOTRFA;Botrytis fabae;Botrytis;;train;Botrytis;2024:03:01;10:43:22;nan;19;Féverole_Botrytis
Ifv00196;../data/Bousset2_data/Images/Féverole/Botrytis/Ifv00196.jpg;Féverole;Botrytis;Féverole_Botrytis;Féverole;BOTRFA;Botrytis fabae;Botrytis;;train;Botrytis;2024:03:01;10:44:18;nan;19;Féverole_Botrytis
Ifv00201;../data/Bousset2_data/Images/Féverole/Botrytis/Ifv00201.jpg;Féverole;Botrytis;Féverole_Botrytis;Féverole;BOTRFA;Botrytis fabae;Botrytis;;train;Botrytis;2024:03:01;10:44:52;nan;19;Féverole_Botrytis
Ifv00209;../data/Bousset2_data/Images/Féverole/Botrytis/Ifv00209.jpg;Féverole;Botrytis;Féverole_Botrytis;Féverole;BOTRFA;Botrytis fabae;Botrytis;;train;Botrytis;2024:03:01;10:45:48;nan;19;Féverole_Botrytis
Ifv00210;../data/Bousset2_data/Images/Féverole/Botrytis/Ifv00210.jpg;Féverole;Botrytis;Féverole_Botrytis;Féverole;BOTRFA;Botrytis fabae;Botrytis;;train;Botrytis;2024:03:01;10:45:49;nan;19;Féverole_Botrytis
