imgnum;baseimgurl;sub_name;scientificName;cat;autid;subid;photographer;dateAc;commonName;species;genus;family;imgpath;syn;host_subid;name_infered_organ_class;is_dup;train_test_set
5223041;//bugwoodcloud.org/images/;crown gall;Rhizobium radiobacter;cat=88;9;532;Florida Division of Plant Industry ;2007-07-09T13:14:00;crown gall;radiobacter;Rhizobium;Rhizobiaceae;../data/IPM_data/Images/Diseases - Virus and Bacteria/crown gall_Rhizobium radiobacter/5223041.jpg;;3071.0;habit;False;train
5223042;//bugwoodcloud.org/images/;crown gall;Rhizobium radiobacter;cat=88;9;532;Florida Division of Plant Industry ;2007-07-09T13:14:00;crown gall;radiobacter;Rhizobium;Rhizobiaceae;../data/IPM_data/Images/Diseases - Virus and Bacteria/crown gall_Rhizobium radiobacter/5223042.jpg;;3071.0;bark;False;train
5223043;//bugwoodcloud.org/images/;crown gall;Rhizobium radiobacter;cat=88;9;532;Florida Division of Plant Industry ;2007-07-09T13:14:00;crown gall;radiobacter;Rhizobium;Rhizobiaceae;../data/IPM_data/Images/Diseases - Virus and Bacteria/crown gall_Rhizobium radiobacter/5223043.jpg;;3071.0;bark;False;train
5223046;//bugwoodcloud.org/images/;crown gall;Rhizobium radiobacter;cat=88;9;532;Florida Division of Plant Industry ;2007-07-09T13:14:00;crown gall;radiobacter;Rhizobium;Rhizobiaceae;../data/IPM_data/Images/Diseases - Virus and Bacteria/crown gall_Rhizobium radiobacter/5223046.jpg;;17357.0;bark;False;train
5223047;//bugwoodcloud.org/images/;crown gall;Rhizobium radiobacter;cat=88;9;532;Florida Division of Plant Industry ;2007-07-09T13:14:00;crown gall;radiobacter;Rhizobium;Rhizobiaceae;../data/IPM_data/Images/Diseases - Virus and Bacteria/crown gall_Rhizobium radiobacter/5223047.jpg;;17357.0;fruit;False;train
5223048;//bugwoodcloud.org/images/;crown gall;Rhizobium radiobacter;cat=88;9;532;Florida Division of Plant Industry ;2007-07-09T13:14:00;crown gall;radiobacter;Rhizobium;Rhizobiaceae;../data/IPM_data/Images/Diseases - Virus and Bacteria/crown gall_Rhizobium radiobacter/5223048.jpg;;3034.0;bark;False;train
5223049;//bugwoodcloud.org/images/;crown gall;Rhizobium radiobacter;cat=88;9;532;Florida Division of Plant Industry ;2007-07-09T13:14:00;crown gall;radiobacter;Rhizobium;Rhizobiaceae;../data/IPM_data/Images/Diseases - Virus and Bacteria/crown gall_Rhizobium radiobacter/5223049.jpg;;18544.0;fruit;False;train
5223050;//bugwoodcloud.org/images/;crown gall;Rhizobium radiobacter;cat=88;9;532;Florida Division of Plant Industry ;2007-07-09T13:14:00;crown gall;radiobacter;Rhizobium;Rhizobiaceae;../data/IPM_data/Images/Diseases - Virus and Bacteria/crown gall_Rhizobium radiobacter/5223050.jpg;;18544.0;leaf;False;train
5223051;//bugwoodcloud.org/images/;crown gall;Rhizobium radiobacter;cat=88;9;532;Florida Division of Plant Industry ;2007-07-09T13:14:00;crown gall;radiobacter;Rhizobium;Rhizobiaceae;../data/IPM_data/Images/Diseases - Virus and Bacteria/crown gall_Rhizobium radiobacter/5223051.jpg;;18544.0;fruit;False;train
5223052;//bugwoodcloud.org/images/;crown gall;Rhizobium radiobacter;cat=88;9;532;Florida Division of Plant Industry ;2007-07-09T13:14:00;crown gall;radiobacter;Rhizobium;Rhizobiaceae;../data/IPM_data/Images/Diseases - Virus and Bacteria/crown gall_Rhizobium radiobacter/5223052.jpg;;18544.0;habit;False;train
5223053;//bugwoodcloud.org/images/;crown gall;Rhizobium radiobacter;cat=88;9;532;Florida Division of Plant Industry ;2007-07-09T13:14:00;crown gall;radiobacter;Rhizobium;Rhizobiaceae;../data/IPM_data/Images/Diseases - Virus and Bacteria/crown gall_Rhizobium radiobacter/5223053.jpg;;16739.0;habit;False;train
5223054;//bugwoodcloud.org/images/;crown gall;Rhizobium radiobacter;cat=88;9;532;Florida Division of Plant Industry ;2007-07-09T13:14:00;crown gall;radiobacter;Rhizobium;Rhizobiaceae;../data/IPM_data/Images/Diseases - Virus and Bacteria/crown gall_Rhizobium radiobacter/5223054.jpg;;16739.0;fruit;False;train
5223055;//bugwoodcloud.org/images/;crown gall;Rhizobium radiobacter;cat=88;9;532;Florida Division of Plant Industry ;2007-07-09T13:14:00;crown gall;radiobacter;Rhizobium;Rhizobiaceae;../data/IPM_data/Images/Diseases - Virus and Bacteria/crown gall_Rhizobium radiobacter/5223055.jpg;;18546.0;bark;False;train
5223056;//bugwoodcloud.org/images/;crown gall;Rhizobium radiobacter;cat=88;9;532;Florida Division of Plant Industry ;2007-07-09T13:14:00;crown gall;radiobacter;Rhizobium;Rhizobiaceae;../data/IPM_data/Images/Diseases - Virus and Bacteria/crown gall_Rhizobium radiobacter/5223056.jpg;;18546.0;bark;False;train
5223057;//bugwoodcloud.org/images/;crown gall;Rhizobium radiobacter;cat=88;9;532;Florida Division of Plant Industry ;2007-07-09T13:14:00;crown gall;radiobacter;Rhizobium;Rhizobiaceae;../data/IPM_data/Images/Diseases - Virus and Bacteria/crown gall_Rhizobium radiobacter/5223057.jpg;;18546.0;bark;False;train
5223058;//bugwoodcloud.org/images/;crown gall;Rhizobium radiobacter;cat=88;9;532;Florida Division of Plant Industry ;2007-07-09T13:14:00;crown gall;radiobacter;Rhizobium;Rhizobiaceae;../data/IPM_data/Images/Diseases - Virus and Bacteria/crown gall_Rhizobium radiobacter/5223058.jpg;;18546.0;bark;False;train
5223059;//bugwoodcloud.org/images/;crown gall;Rhizobium radiobacter;cat=88;9;532;Florida Division of Plant Industry ;2007-07-09T13:14:00;crown gall;radiobacter;Rhizobium;Rhizobiaceae;../data/IPM_data/Images/Diseases - Virus and Bacteria/crown gall_Rhizobium radiobacter/5223059.jpg;;18546.0;habit;False;train
5223060;//bugwoodcloud.org/images/;crown gall;Rhizobium radiobacter;cat=88;9;532;Florida Division of Plant Industry ;2007-07-09T13:14:00;crown gall;radiobacter;Rhizobium;Rhizobiaceae;../data/IPM_data/Images/Diseases - Virus and Bacteria/crown gall_Rhizobium radiobacter/5223060.jpg;;18546.0;bark;False;train
5223061;//bugwoodcloud.org/images/;crown gall;Rhizobium radiobacter;cat=88;9;532;Florida Division of Plant Industry ;2007-07-09T13:14:00;crown gall;radiobacter;Rhizobium;Rhizobiaceae;../data/IPM_data/Images/Diseases - Virus and Bacteria/crown gall_Rhizobium radiobacter/5223061.jpg;;18546.0;bark;False;train
5223062;//bugwoodcloud.org/images/;crown gall;Rhizobium radiobacter;cat=88;9;532;Florida Division of Plant Industry ;2007-07-09T13:14:00;crown gall;radiobacter;Rhizobium;Rhizobiaceae;../data/IPM_data/Images/Diseases - Virus and Bacteria/crown gall_Rhizobium radiobacter/5223062.jpg;;18546.0;branch;False;train
5223063;//bugwoodcloud.org/images/;crown gall;Rhizobium radiobacter;cat=88;9;532;Florida Division of Plant Industry ;2007-07-09T13:14:00;crown gall;radiobacter;Rhizobium;Rhizobiaceae;../data/IPM_data/Images/Diseases - Virus and Bacteria/crown gall_Rhizobium radiobacter/5223063.jpg;;18546.0;bark;False;train
5223064;//bugwoodcloud.org/images/;crown gall;Rhizobium radiobacter;cat=88;9;532;Florida Division of Plant Industry ;2007-07-09T13:14:00;crown gall;radiobacter;Rhizobium;Rhizobiaceae;../data/IPM_data/Images/Diseases - Virus and Bacteria/crown gall_Rhizobium radiobacter/5223064.jpg;;18546.0;bark;False;train
5223065;//bugwoodcloud.org/images/;crown gall;Rhizobium radiobacter;cat=88;9;532;Florida Division of Plant Industry ;2007-07-09T13:14:00;crown gall;radiobacter;Rhizobium;Rhizobiaceae;../data/IPM_data/Images/Diseases - Virus and Bacteria/crown gall_Rhizobium radiobacter/5223065.jpg;;18546.0;bark;False;train
5223067;//bugwoodcloud.org/images/;crown gall;Rhizobium radiobacter;cat=88;9;532;Florida Division of Plant Industry ;2007-07-09T13:14:00;crown gall;radiobacter;Rhizobium;Rhizobiaceae;../data/IPM_data/Images/Diseases - Virus and Bacteria/crown gall_Rhizobium radiobacter/5223067.jpg;;18546.0;bark;False;train
5223068;//bugwoodcloud.org/images/;crown gall;Rhizobium radiobacter;cat=88;9;532;Florida Division of Plant Industry ;2007-07-09T13:14:00;crown gall;radiobacter;Rhizobium;Rhizobiaceae;../data/IPM_data/Images/Diseases - Virus and Bacteria/crown gall_Rhizobium radiobacter/5223068.jpg;;18546.0;bark;False;train
5223071;//bugwoodcloud.org/images/;crown gall;Rhizobium radiobacter;cat=88;9;532;Florida Division of Plant Industry ;2007-07-09T13:15:00;crown gall;radiobacter;Rhizobium;Rhizobiaceae;../data/IPM_data/Images/Diseases - Virus and Bacteria/crown gall_Rhizobium radiobacter/5223071.jpg;;18546.0;fruit;False;train
5223072;//bugwoodcloud.org/images/;crown gall;Rhizobium radiobacter;cat=88;9;532;Florida Division of Plant Industry ;2007-07-09T13:15:00;crown gall;radiobacter;Rhizobium;Rhizobiaceae;../data/IPM_data/Images/Diseases - Virus and Bacteria/crown gall_Rhizobium radiobacter/5223072.jpg;;18546.0;fruit;False;train
5223073;//bugwoodcloud.org/images/;crown gall;Rhizobium radiobacter;cat=88;9;532;Florida Division of Plant Industry ;2007-07-09T13:15:00;crown gall;radiobacter;Rhizobium;Rhizobiaceae;../data/IPM_data/Images/Diseases - Virus and Bacteria/crown gall_Rhizobium radiobacter/5223073.jpg;;18546.0;branch;False;train
5223074;//bugwoodcloud.org/images/;crown gall;Rhizobium radiobacter;cat=88;9;532;Florida Division of Plant Industry ;2007-07-09T13:15:00;crown gall;radiobacter;Rhizobium;Rhizobiaceae;../data/IPM_data/Images/Diseases - Virus and Bacteria/crown gall_Rhizobium radiobacter/5223074.jpg;;18546.0;branch;False;train
5223075;//bugwoodcloud.org/images/;crown gall;Rhizobium radiobacter;cat=88;9;532;Florida Division of Plant Industry ;2007-07-09T13:15:00;crown gall;radiobacter;Rhizobium;Rhizobiaceae;../data/IPM_data/Images/Diseases - Virus and Bacteria/crown gall_Rhizobium radiobacter/5223075.jpg;;4526.0;bark;False;train
5223076;//bugwoodcloud.org/images/;crown gall;Rhizobium radiobacter;cat=88;9;532;Florida Division of Plant Industry ;2007-07-09T13:15:00;crown gall;radiobacter;Rhizobium;Rhizobiaceae;../data/IPM_data/Images/Diseases - Virus and Bacteria/crown gall_Rhizobium radiobacter/5223076.jpg;;4526.0;bark;False;train
5223077;//bugwoodcloud.org/images/;crown gall;Rhizobium radiobacter;cat=88;9;532;Florida Division of Plant Industry ;2007-07-09T13:15:00;crown gall;radiobacter;Rhizobium;Rhizobiaceae;../data/IPM_data/Images/Diseases - Virus and Bacteria/crown gall_Rhizobium radiobacter/5223077.jpg;;4526.0;bark;False;train
5223078;//bugwoodcloud.org/images/;crown gall;Rhizobium radiobacter;cat=88;9;532;Florida Division of Plant Industry ;2007-07-09T13:15:00;crown gall;radiobacter;Rhizobium;Rhizobiaceae;../data/IPM_data/Images/Diseases - Virus and Bacteria/crown gall_Rhizobium radiobacter/5223078.jpg;;4526.0;bark;False;train
5223079;//bugwoodcloud.org/images/;crown gall;Rhizobium radiobacter;cat=88;9;532;Florida Division of Plant Industry ;2007-07-09T13:15:00;crown gall;radiobacter;Rhizobium;Rhizobiaceae;../data/IPM_data/Images/Diseases - Virus and Bacteria/crown gall_Rhizobium radiobacter/5223079.jpg;;4526.0;bark;False;train
5223080;//bugwoodcloud.org/images/;crown gall;Rhizobium radiobacter;cat=88;9;532;Florida Division of Plant Industry ;2007-07-09T13:15:00;crown gall;radiobacter;Rhizobium;Rhizobiaceae;../data/IPM_data/Images/Diseases - Virus and Bacteria/crown gall_Rhizobium radiobacter/5223080.jpg;;4526.0;bark;False;train
5223081;//bugwoodcloud.org/images/;crown gall;Rhizobium radiobacter;cat=88;9;532;Florida Division of Plant Industry ;2007-07-09T13:15:00;crown gall;radiobacter;Rhizobium;Rhizobiaceae;../data/IPM_data/Images/Diseases - Virus and Bacteria/crown gall_Rhizobium radiobacter/5223081.jpg;;4526.0;bark;False;train
5223082;//bugwoodcloud.org/images/;crown gall;Rhizobium radiobacter;cat=88;9;532;Florida Division of Plant Industry ;2007-07-09T13:15:00;crown gall;radiobacter;Rhizobium;Rhizobiaceae;../data/IPM_data/Images/Diseases - Virus and Bacteria/crown gall_Rhizobium radiobacter/5223082.jpg;;4526.0;bark;False;train
5223083;//bugwoodcloud.org/images/;crown gall;Rhizobium radiobacter;cat=88;9;532;Florida Division of Plant Industry ;2007-07-09T13:15:00;crown gall;radiobacter;Rhizobium;Rhizobiaceae;../data/IPM_data/Images/Diseases - Virus and Bacteria/crown gall_Rhizobium radiobacter/5223083.jpg;;4526.0;bark;False;train
5224013;//bugwoodcloud.org/images/;crown gall;Rhizobium radiobacter;cat=88;9;532;Florida Division of Plant Industry ;2007-07-09T13:15:00;crown gall;radiobacter;Rhizobium;Rhizobiaceae;../data/IPM_data/Images/Diseases - Virus and Bacteria/crown gall_Rhizobium radiobacter/5224013.jpg;;;bark;False;train
5224014;//bugwoodcloud.org/images/;crown gall;Rhizobium radiobacter;cat=88;9;532;Florida Division of Plant Industry ;2007-07-09T13:15:00;crown gall;radiobacter;Rhizobium;Rhizobiaceae;../data/IPM_data/Images/Diseases - Virus and Bacteria/crown gall_Rhizobium radiobacter/5224014.jpg;;;bark;False;train
5224015;//bugwoodcloud.org/images/;crown gall;Rhizobium radiobacter;cat=88;9;532;Florida Division of Plant Industry ;2007-07-09T13:16:00;crown gall;radiobacter;Rhizobium;Rhizobiaceae;../data/IPM_data/Images/Diseases - Virus and Bacteria/crown gall_Rhizobium radiobacter/5224015.jpg;;33772.0;leaf;False;train
5224016;//bugwoodcloud.org/images/;crown gall;Rhizobium radiobacter;cat=88;9;532;Florida Division of Plant Industry ;2007-07-09T13:16:00;crown gall;radiobacter;Rhizobium;Rhizobiaceae;../data/IPM_data/Images/Diseases - Virus and Bacteria/crown gall_Rhizobium radiobacter/5224016.jpg;;33772.0;bark;False;train
5224017;//bugwoodcloud.org/images/;crown gall;Rhizobium radiobacter;cat=88;9;532;Florida Division of Plant Industry ;2007-07-09T13:16:00;crown gall;radiobacter;Rhizobium;Rhizobiaceae;../data/IPM_data/Images/Diseases - Virus and Bacteria/crown gall_Rhizobium radiobacter/5224017.jpg;;33772.0;branch;False;train
5224018;//bugwoodcloud.org/images/;crown gall;Rhizobium radiobacter;cat=88;9;532;Florida Division of Plant Industry ;2007-07-09T13:16:00;crown gall;radiobacter;Rhizobium;Rhizobiaceae;../data/IPM_data/Images/Diseases - Virus and Bacteria/crown gall_Rhizobium radiobacter/5224018.jpg;;3071.0;habit;False;train
5224019;//bugwoodcloud.org/images/;crown gall;Rhizobium radiobacter;cat=88;9;532;Florida Division of Plant Industry ;2007-07-09T13:16:00;crown gall;radiobacter;Rhizobium;Rhizobiaceae;../data/IPM_data/Images/Diseases - Virus and Bacteria/crown gall_Rhizobium radiobacter/5224019.jpg;;;bark;False;train
5224022;//bugwoodcloud.org/images/;crown gall;Rhizobium radiobacter;cat=88;9;532;Florida Division of Plant Industry ;2007-07-09T13:16:00;crown gall;radiobacter;Rhizobium;Rhizobiaceae;../data/IPM_data/Images/Diseases - Virus and Bacteria/crown gall_Rhizobium radiobacter/5224022.jpg;;4252.0;bark;False;train
5224025;//bugwoodcloud.org/images/;crown gall;Rhizobium radiobacter;cat=88;9;532;Florida Division of Plant Industry ;2007-07-09T13:16:00;crown gall;radiobacter;Rhizobium;Rhizobiaceae;../data/IPM_data/Images/Diseases - Virus and Bacteria/crown gall_Rhizobium radiobacter/5224025.jpg;;17357.0;bark;False;train
5224026;//bugwoodcloud.org/images/;crown gall;Rhizobium radiobacter;cat=88;9;532;Florida Division of Plant Industry ;2007-07-09T13:16:00;crown gall;radiobacter;Rhizobium;Rhizobiaceae;../data/IPM_data/Images/Diseases - Virus and Bacteria/crown gall_Rhizobium radiobacter/5224026.jpg;;4511.0;fruit;False;train
5224027;//bugwoodcloud.org/images/;crown gall;Rhizobium radiobacter;cat=88;9;532;Florida Division of Plant Industry ;2007-07-09T13:16:00;crown gall;radiobacter;Rhizobium;Rhizobiaceae;../data/IPM_data/Images/Diseases - Virus and Bacteria/crown gall_Rhizobium radiobacter/5224027.jpg;;3034.0;branch;False;train
5224028;//bugwoodcloud.org/images/;crown gall;Rhizobium radiobacter;cat=88;9;532;Florida Division of Plant Industry ;2007-07-09T13:16:00;crown gall;radiobacter;Rhizobium;Rhizobiaceae;../data/IPM_data/Images/Diseases - Virus and Bacteria/crown gall_Rhizobium radiobacter/5224028.jpg;;3034.0;bark;False;train
5224030;//bugwoodcloud.org/images/;crown gall;Rhizobium radiobacter;cat=88;9;532;Florida Division of Plant Industry ;2007-07-09T13:16:00;crown gall;radiobacter;Rhizobium;Rhizobiaceae;../data/IPM_data/Images/Diseases - Virus and Bacteria/crown gall_Rhizobium radiobacter/5224030.jpg;;18544.0;habit;False;train
5224031;//bugwoodcloud.org/images/;crown gall;Rhizobium radiobacter;cat=88;9;532;Florida Division of Plant Industry ;2007-07-09T13:16:00;crown gall;radiobacter;Rhizobium;Rhizobiaceae;../data/IPM_data/Images/Diseases - Virus and Bacteria/crown gall_Rhizobium radiobacter/5224031.jpg;;18544.0;fruit;False;train
5224032;//bugwoodcloud.org/images/;crown gall;Rhizobium radiobacter;cat=88;9;532;Florida Division of Plant Industry ;2007-07-09T13:16:00;crown gall;radiobacter;Rhizobium;Rhizobiaceae;../data/IPM_data/Images/Diseases - Virus and Bacteria/crown gall_Rhizobium radiobacter/5224032.jpg;;18544.0;leaf;False;train
5224033;//bugwoodcloud.org/images/;crown gall;Rhizobium radiobacter;cat=88;9;532;Florida Division of Plant Industry ;2007-07-09T13:16:00;crown gall;radiobacter;Rhizobium;Rhizobiaceae;../data/IPM_data/Images/Diseases - Virus and Bacteria/crown gall_Rhizobium radiobacter/5224033.jpg;;18544.0;fruit;False;train
5335087;//bugwoodcloud.org/images/;crown gall;Rhizobium radiobacter;cat=88;53257;532;Mary Ann Hansen;2007-11-01T10:36:00;crown gall;radiobacter;Rhizobium;Rhizobiaceae;../data/IPM_data/Images/Diseases - Virus and Bacteria/crown gall_Rhizobium radiobacter/5335087.jpg;;6921.0;bark;False;train
5335088;//bugwoodcloud.org/images/;crown gall;Rhizobium radiobacter;cat=88;53257;532;Mary Ann Hansen;2007-11-01T10:36:00;crown gall;radiobacter;Rhizobium;Rhizobiaceae;../data/IPM_data/Images/Diseases - Virus and Bacteria/crown gall_Rhizobium radiobacter/5335088.jpg;;7113.0;habit;False;train
5335089;//bugwoodcloud.org/images/;crown gall;Rhizobium radiobacter;cat=88;53257;532;Mary Ann Hansen;2007-11-01T10:36:00;crown gall;radiobacter;Rhizobium;Rhizobiaceae;../data/IPM_data/Images/Diseases - Virus and Bacteria/crown gall_Rhizobium radiobacter/5335089.jpg;;7113.0;bark;False;train
5356768;//bugwoodcloud.org/images/;crown gall;Rhizobium radiobacter;cat=88;43474;532;William M. Brown Jr.;2008-01-17T09:23:00;crown gall;radiobacter;Rhizobium;Rhizobiaceae;../data/IPM_data/Images/Diseases - Virus and Bacteria/crown gall_Rhizobium radiobacter/5356768.jpg;;12183.0;bark;False;train
5364406;//bugwoodcloud.org/images/;crown gall;Rhizobium radiobacter;cat=88;52330;532;N.S. Luepschen;2008-02-07T16:12:00;crown gall;radiobacter;Rhizobium;Rhizobiaceae;../data/IPM_data/Images/Diseases - Virus and Bacteria/crown gall_Rhizobium radiobacter/5364406.jpg;;6920.0;flower;False;train
5364407;//bugwoodcloud.org/images/;crown gall;Rhizobium radiobacter;cat=88;52330;532;N.S. Luepschen;2008-02-07T16:12:00;crown gall;radiobacter;Rhizobium;Rhizobiaceae;../data/IPM_data/Images/Diseases - Virus and Bacteria/crown gall_Rhizobium radiobacter/5364407.jpg;;4584.0;bark;False;train
5367246;//bugwoodcloud.org/images/;crown gall;Rhizobium radiobacter;cat=88;20416;532;William Jacobi;2008-02-15T08:13:00;crown gall;radiobacter;Rhizobium;Rhizobiaceae;../data/IPM_data/Images/Diseases - Virus and Bacteria/crown gall_Rhizobium radiobacter/5367246.jpg;;2749.0;bark;False;train
