imgnum;imgpath;crop;code;train_test_set;is_PV
plant_103334;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103334.jpg;Apple;Mosaic Virus;train;False
plant_103335;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103335.jpg;Apple;Mosaic Virus;train;False
plant_103336;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103336.jpg;Apple;Mosaic Virus;train;False
plant_103337;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103337.jpg;Apple;Mosaic Virus;train;False
plant_103338;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103338.jpg;Apple;Mosaic Virus;train;False
plant_103339;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103339.jpg;Apple;Mosaic Virus;train;False
plant_103340;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103340.jpg;Apple;Mosaic Virus;train;False
plant_103341;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103341.jpg;Apple;Mosaic Virus;train;False
plant_103342;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103342.jpg;Apple;Mosaic Virus;train;False
plant_103343;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103343.jpg;Apple;Mosaic Virus;train;False
plant_103344;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103344.jpg;Apple;Mosaic Virus;train;False
plant_103345;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103345.jpg;Apple;Mosaic Virus;train;False
plant_103346;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103346.jpg;Apple;Mosaic Virus;train;False
plant_103347;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103347.jpg;Apple;Mosaic Virus;train;False
plant_103348;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103348.jpg;Apple;Mosaic Virus;train;False
plant_103349;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103349.jpg;Apple;Mosaic Virus;train;False
plant_103350;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103350.jpg;Apple;Mosaic Virus;train;False
plant_103351;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103351.jpg;Apple;Mosaic Virus;train;False
plant_103352;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103352.jpg;Apple;Mosaic Virus;train;False
plant_103353;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103353.jpg;Apple;Mosaic Virus;train;False
plant_103354;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103354.jpg;Apple;Mosaic Virus;train;False
plant_103355;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103355.jpg;Apple;Mosaic Virus;train;False
plant_103356;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103356.jpg;Apple;Mosaic Virus;train;False
plant_103357;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103357.jpg;Apple;Mosaic Virus;train;False
plant_103358;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103358.jpg;Apple;Mosaic Virus;train;False
plant_103359;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103359.jpg;Apple;Mosaic Virus;train;False
plant_103360;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103360.jpg;Apple;Mosaic Virus;train;False
plant_103361;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103361.jpg;Apple;Mosaic Virus;train;False
plant_103362;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103362.jpg;Apple;Mosaic Virus;train;False
plant_103363;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103363.jpg;Apple;Mosaic Virus;train;False
plant_103364;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103364.jpg;Apple;Mosaic Virus;train;False
plant_103365;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103365.jpg;Apple;Mosaic Virus;train;False
plant_103366;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103366.jpg;Apple;Mosaic Virus;train;False
plant_103367;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103367.jpg;Apple;Mosaic Virus;train;False
plant_103368;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103368.jpg;Apple;Mosaic Virus;train;False
plant_103369;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103369.jpg;Apple;Mosaic Virus;train;False
plant_103370;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103370.jpg;Apple;Mosaic Virus;train;False
plant_103371;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103371.jpg;Apple;Mosaic Virus;train;False
plant_103372;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103372.jpg;Apple;Mosaic Virus;train;False
plant_103373;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103373.jpg;Apple;Mosaic Virus;train;False
plant_103374;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103374.jpg;Apple;Mosaic Virus;train;False
plant_103375;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103375.jpg;Apple;Mosaic Virus;train;False
plant_103376;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103376.jpg;Apple;Mosaic Virus;train;False
plant_103377;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103377.jpg;Apple;Mosaic Virus;train;False
plant_103378;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103378.jpg;Apple;Mosaic Virus;train;False
plant_103379;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103379.jpg;Apple;Mosaic Virus;train;False
plant_103380;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103380.jpg;Apple;Mosaic Virus;train;False
plant_103381;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103381.jpg;Apple;Mosaic Virus;train;False
plant_103382;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103382.jpg;Apple;Mosaic Virus;train;False
plant_103383;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103383.jpg;Apple;Mosaic Virus;train;False
plant_103384;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103384.jpg;Apple;Mosaic Virus;train;False
plant_103385;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103385.jpg;Apple;Mosaic Virus;train;False
plant_103386;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103386.jpg;Apple;Mosaic Virus;train;False
plant_103387;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103387.jpg;Apple;Mosaic Virus;train;False
plant_103388;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103388.jpg;Apple;Mosaic Virus;train;False
plant_103389;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103389.jpg;Apple;Mosaic Virus;train;False
plant_103390;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103390.jpg;Apple;Mosaic Virus;train;False
plant_103391;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103391.jpg;Apple;Mosaic Virus;train;False
plant_103392;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103392.jpg;Apple;Mosaic Virus;train;False
plant_103393;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103393.jpg;Apple;Mosaic Virus;train;False
plant_103394;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103394.jpg;Apple;Mosaic Virus;train;False
plant_103395;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103395.jpg;Apple;Mosaic Virus;train;False
plant_103396;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103396.jpg;Apple;Mosaic Virus;train;False
plant_103397;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103397.jpg;Apple;Mosaic Virus;train;False
plant_103398;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103398.jpg;Apple;Mosaic Virus;train;False
plant_103399;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103399.jpg;Apple;Mosaic Virus;train;False
plant_103400;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103400.jpg;Apple;Mosaic Virus;train;False
plant_103401;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103401.jpg;Apple;Mosaic Virus;train;False
plant_103402;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103402.jpg;Apple;Mosaic Virus;train;False
plant_103403;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103403.jpg;Apple;Mosaic Virus;train;False
plant_103404;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103404.jpg;Apple;Mosaic Virus;train;False
plant_103405;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103405.jpg;Apple;Mosaic Virus;train;False
plant_103406;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103406.jpg;Apple;Mosaic Virus;train;False
plant_103407;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103407.jpg;Apple;Mosaic Virus;train;False
plant_103408;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103408.jpg;Apple;Mosaic Virus;train;False
plant_103409;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103409.jpg;Apple;Mosaic Virus;train;False
plant_103410;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103410.jpg;Apple;Mosaic Virus;train;False
plant_103411;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103411.jpg;Apple;Mosaic Virus;train;False
plant_103412;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103412.jpg;Apple;Mosaic Virus;train;False
plant_103413;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103413.jpg;Apple;Mosaic Virus;train;False
plant_103414;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103414.jpg;Apple;Mosaic Virus;train;False
plant_103415;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103415.jpg;Apple;Mosaic Virus;train;False
plant_103416;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103416.jpg;Apple;Mosaic Virus;train;False
plant_103417;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103417.jpg;Apple;Mosaic Virus;train;False
plant_103418;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103418.jpg;Apple;Mosaic Virus;train;False
plant_103419;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103419.jpg;Apple;Mosaic Virus;train;False
plant_103420;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103420.jpg;Apple;Mosaic Virus;train;False
plant_103421;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103421.jpg;Apple;Mosaic Virus;train;False
plant_103422;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103422.jpg;Apple;Mosaic Virus;train;False
plant_103423;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103423.jpg;Apple;Mosaic Virus;train;False
plant_103424;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103424.jpg;Apple;Mosaic Virus;train;False
plant_103425;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103425.jpg;Apple;Mosaic Virus;train;False
plant_103426;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103426.jpg;Apple;Mosaic Virus;train;False
plant_103427;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103427.jpg;Apple;Mosaic Virus;train;False
plant_103428;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103428.jpg;Apple;Mosaic Virus;train;False
plant_103429;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103429.jpg;Apple;Mosaic Virus;train;False
plant_103430;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103430.jpg;Apple;Mosaic Virus;train;False
plant_103431;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103431.jpg;Apple;Mosaic Virus;train;False
plant_103432;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103432.jpg;Apple;Mosaic Virus;train;False
plant_103433;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103433.jpg;Apple;Mosaic Virus;train;False
plant_103434;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103434.jpg;Apple;Mosaic Virus;train;False
plant_103435;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103435.jpg;Apple;Mosaic Virus;train;False
plant_103436;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103436.jpg;Apple;Mosaic Virus;train;False
plant_103437;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103437.jpg;Apple;Mosaic Virus;train;False
plant_103438;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103438.jpg;Apple;Mosaic Virus;train;False
plant_103439;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103439.jpg;Apple;Mosaic Virus;train;False
plant_103440;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103440.jpg;Apple;Mosaic Virus;train;False
plant_103441;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103441.jpg;Apple;Mosaic Virus;train;False
plant_103442;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103442.jpg;Apple;Mosaic Virus;train;False
plant_103443;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103443.jpg;Apple;Mosaic Virus;train;False
plant_103444;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103444.jpg;Apple;Mosaic Virus;train;False
plant_103445;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103445.jpg;Apple;Mosaic Virus;train;False
plant_103446;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103446.jpg;Apple;Mosaic Virus;train;False
plant_103447;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103447.jpg;Apple;Mosaic Virus;train;False
plant_103448;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103448.jpg;Apple;Mosaic Virus;train;False
plant_103449;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103449.jpg;Apple;Mosaic Virus;train;False
plant_103450;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103450.jpg;Apple;Mosaic Virus;train;False
plant_103451;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103451.jpg;Apple;Mosaic Virus;train;False
plant_103452;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103452.jpg;Apple;Mosaic Virus;train;False
plant_103453;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103453.jpg;Apple;Mosaic Virus;train;False
plant_103454;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103454.jpg;Apple;Mosaic Virus;train;False
plant_103455;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103455.jpg;Apple;Mosaic Virus;train;False
plant_103456;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103456.jpg;Apple;Mosaic Virus;train;False
plant_103457;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103457.jpg;Apple;Mosaic Virus;train;False
plant_103458;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103458.jpg;Apple;Mosaic Virus;train;False
plant_103459;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103459.jpg;Apple;Mosaic Virus;train;False
plant_103460;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103460.jpg;Apple;Mosaic Virus;train;False
plant_103461;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103461.jpg;Apple;Mosaic Virus;train;False
plant_103462;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103462.jpg;Apple;Mosaic Virus;train;False
plant_103463;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103463.jpg;Apple;Mosaic Virus;train;False
plant_103464;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103464.jpg;Apple;Mosaic Virus;train;False
plant_103465;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103465.jpg;Apple;Mosaic Virus;train;False
plant_103466;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103466.jpg;Apple;Mosaic Virus;train;False
plant_103467;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103467.jpg;Apple;Mosaic Virus;train;False
plant_103468;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103468.jpg;Apple;Mosaic Virus;train;False
plant_103469;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103469.jpg;Apple;Mosaic Virus;train;False
plant_103470;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103470.jpg;Apple;Mosaic Virus;train;False
plant_103471;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103471.jpg;Apple;Mosaic Virus;train;False
plant_103472;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103472.jpg;Apple;Mosaic Virus;train;False
plant_103473;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103473.jpg;Apple;Mosaic Virus;train;False
plant_103474;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103474.jpg;Apple;Mosaic Virus;train;False
plant_103475;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103475.jpg;Apple;Mosaic Virus;train;False
plant_103476;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103476.jpg;Apple;Mosaic Virus;train;False
plant_103477;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103477.jpg;Apple;Mosaic Virus;train;False
plant_103478;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103478.jpg;Apple;Mosaic Virus;train;False
plant_103479;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103479.jpg;Apple;Mosaic Virus;train;False
plant_103480;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103480.jpg;Apple;Mosaic Virus;train;False
plant_103481;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103481.jpg;Apple;Mosaic Virus;train;False
plant_103482;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103482.jpg;Apple;Mosaic Virus;train;False
plant_103483;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103483.jpg;Apple;Mosaic Virus;train;False
plant_103484;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103484.jpg;Apple;Mosaic Virus;train;False
plant_103485;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103485.jpg;Apple;Mosaic Virus;train;False
plant_103486;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103486.jpg;Apple;Mosaic Virus;train;False
plant_103487;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103487.jpg;Apple;Mosaic Virus;train;False
plant_103488;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103488.jpg;Apple;Mosaic Virus;train;False
plant_103489;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103489.jpg;Apple;Mosaic Virus;train;False
plant_103490;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103490.jpg;Apple;Mosaic Virus;train;False
plant_103491;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103491.jpg;Apple;Mosaic Virus;train;False
plant_103492;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103492.jpg;Apple;Mosaic Virus;train;False
plant_103493;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103493.jpg;Apple;Mosaic Virus;train;False
plant_103494;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103494.jpg;Apple;Mosaic Virus;train;False
plant_103495;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103495.jpg;Apple;Mosaic Virus;train;False
plant_103496;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103496.jpg;Apple;Mosaic Virus;train;False
plant_103497;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103497.jpg;Apple;Mosaic Virus;train;False
plant_103498;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103498.jpg;Apple;Mosaic Virus;train;False
plant_103499;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103499.jpg;Apple;Mosaic Virus;train;False
plant_103500;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103500.jpg;Apple;Mosaic Virus;train;False
plant_103501;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103501.jpg;Apple;Mosaic Virus;train;False
plant_103502;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103502.jpg;Apple;Mosaic Virus;train;False
plant_103503;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103503.jpg;Apple;Mosaic Virus;train;False
plant_103504;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103504.jpg;Apple;Mosaic Virus;train;False
plant_103505;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103505.jpg;Apple;Mosaic Virus;train;False
plant_103506;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103506.jpg;Apple;Mosaic Virus;train;False
plant_103507;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103507.jpg;Apple;Mosaic Virus;train;False
plant_103508;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103508.jpg;Apple;Mosaic Virus;train;False
plant_103509;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103509.jpg;Apple;Mosaic Virus;train;False
plant_103510;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103510.jpg;Apple;Mosaic Virus;train;False
plant_103511;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103511.jpg;Apple;Mosaic Virus;train;False
plant_103512;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103512.jpg;Apple;Mosaic Virus;train;False
plant_103513;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103513.jpg;Apple;Mosaic Virus;train;False
plant_103514;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103514.jpg;Apple;Mosaic Virus;train;False
plant_103515;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103515.jpg;Apple;Mosaic Virus;train;False
plant_103516;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103516.jpg;Apple;Mosaic Virus;train;False
plant_103517;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103517.jpg;Apple;Mosaic Virus;train;False
plant_103518;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103518.jpg;Apple;Mosaic Virus;train;False
plant_103519;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103519.jpg;Apple;Mosaic Virus;train;False
plant_103520;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103520.jpg;Apple;Mosaic Virus;train;False
plant_103521;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103521.jpg;Apple;Mosaic Virus;train;False
plant_103522;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103522.jpg;Apple;Mosaic Virus;train;False
plant_103523;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103523.jpg;Apple;Mosaic Virus;train;False
plant_103524;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103524.jpg;Apple;Mosaic Virus;train;False
plant_103525;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103525.jpg;Apple;Mosaic Virus;train;False
plant_103526;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103526.jpg;Apple;Mosaic Virus;train;False
plant_103527;../data/CDDM_data/Images/Apple,Mosaic Virus/plant_103527.jpg;Apple;Mosaic Virus;train;False
