imgnum;imgpath;code;cause;type;organisme;confirmed;train_test_set;date;hour;artist;day_obs_count;subid
Idf08932;../data/Bousset_data/Images/Big/Idf08932.jpg;Big;Phoma;Champignon;Leptosphaeria biglobosa;1;train;2023:11:07;12:01:28;nan;26;Leptosphaeria biglobosa
Idf08936;../data/Bousset_data/Images/Big/Idf08936.jpg;Big;Phoma;Champignon;Leptosphaeria biglobosa;1;train;2023:11:07;12:02:16;nan;26;Leptosphaeria biglobosa
Idf08942;../data/Bousset_data/Images/Big/Idf08942.jpg;Big;Phoma;Champignon;Leptosphaeria biglobosa;1;train;2023:11:07;12:03:49;nan;26;Leptosphaeria biglobosa
Idf08943;../data/Bousset_data/Images/Big/Idf08943.jpg;Big;Phoma;Champignon;Leptosphaeria biglobosa;1;train;2023:11:07;12:04:14;nan;26;Leptosphaeria biglobosa
Idf08944;../data/Bousset_data/Images/Big/Idf08944.jpg;Big;Phoma;Champignon;Leptosphaeria biglobosa;1;train;2023:11:07;12:04:54;nan;26;Leptosphaeria biglobosa
Idf08945;../data/Bousset_data/Images/Big/Idf08945.jpg;Big;Phoma;Champignon;Leptosphaeria biglobosa;1;train;2023:11:07;12:04:56;nan;26;Leptosphaeria biglobosa
Idf08987;../data/Bousset_data/Images/Big/Idf08987.jpg;Big;Phoma;Champignon;Leptosphaeria biglobosa;1;train;2023:11:14;15:32:15;nan;26;Leptosphaeria biglobosa
Idf09141;../data/Bousset_data/Images/Big/Idf09141.jpg;Big;Phoma;Champignon;Leptosphaeria biglobosa;1;train;2023:11:14;15:59:39;nan;26;Leptosphaeria biglobosa
Idf09163;../data/Bousset_data/Images/Big/Idf09163.jpg;Big;Phoma;Champignon;Leptosphaeria biglobosa;1;train;2023:11:15;15:06:15;nan;26;Leptosphaeria biglobosa
Idf09166;../data/Bousset_data/Images/Big/Idf09166.jpg;Big;Phoma;Champignon;Leptosphaeria biglobosa;1;train;2023:11:15;15:06:34;nan;26;Leptosphaeria biglobosa
Idf09167;../data/Bousset_data/Images/Big/Idf09167.jpg;Big;Phoma;Champignon;Leptosphaeria biglobosa;1;train;2023:11:15;15:07:06;nan;26;Leptosphaeria biglobosa
Idf09168;../data/Bousset_data/Images/Big/Idf09168.jpg;Big;Phoma;Champignon;Leptosphaeria biglobosa;1;train;2023:11:15;15:07:08;nan;26;Leptosphaeria biglobosa
Idf09176;../data/Bousset_data/Images/Big/Idf09176.jpg;Big;Phoma;Champignon;Leptosphaeria biglobosa;1;train;2023:11:15;15:08:21;nan;26;Leptosphaeria biglobosa
Idf09178;../data/Bousset_data/Images/Big/Idf09178.jpg;Big;Phoma;Champignon;Leptosphaeria biglobosa;1;train;2023:11:15;15:08:31;nan;26;Leptosphaeria biglobosa
Idf09179;../data/Bousset_data/Images/Big/Idf09179.jpg;Big;Phoma;Champignon;Leptosphaeria biglobosa;1;train;2023:11:15;15:08:55;nan;26;Leptosphaeria biglobosa
Idf09201;../data/Bousset_data/Images/Big/Idf09201.jpg;Big;Phoma;Champignon;Leptosphaeria biglobosa;1;train;2023:11:15;15:12:16;nan;26;Leptosphaeria biglobosa
Idf09222;../data/Bousset_data/Images/Big/Idf09222.jpg;Big;Phoma;Champignon;Leptosphaeria biglobosa;1;train;2023:11:20;11:52:28;nan;26;Leptosphaeria biglobosa
Idf09232;../data/Bousset_data/Images/Big/Idf09232.jpg;Big;Phoma;Champignon;Leptosphaeria biglobosa;1;train;2023:11:20;11:54:08;nan;26;Leptosphaeria biglobosa
Idf09235;../data/Bousset_data/Images/Big/Idf09235.jpg;Big;Phoma;Champignon;Leptosphaeria biglobosa;1;train;2023:11:20;11:54:30;nan;26;Leptosphaeria biglobosa
Idf09249;../data/Bousset_data/Images/Big/Idf09249.jpg;Big;Phoma;Champignon;Leptosphaeria biglobosa;1;train;2023:11:20;11:58:19;nan;26;Leptosphaeria biglobosa
Idf09250;../data/Bousset_data/Images/Big/Idf09250.jpg;Big;Phoma;Champignon;Leptosphaeria biglobosa;1;train;2023:11:20;11:58:35;nan;26;Leptosphaeria biglobosa
Idf09251;../data/Bousset_data/Images/Big/Idf09251.jpg;Big;Phoma;Champignon;Leptosphaeria biglobosa;1;train;2023:11:20;11:58:45;nan;26;Leptosphaeria biglobosa
Idf09252;../data/Bousset_data/Images/Big/Idf09252.jpg;Big;Phoma;Champignon;Leptosphaeria biglobosa;1;train;2023:11:20;11:59:10;nan;26;Leptosphaeria biglobosa
Idf09261;../data/Bousset_data/Images/Big/Idf09261.jpg;Big;Phoma;Champignon;Leptosphaeria biglobosa;1;train;2023:11:20;12:01:13;nan;26;Leptosphaeria biglobosa
Idf09262;../data/Bousset_data/Images/Big/Idf09262.jpg;Big;Phoma;Champignon;Leptosphaeria biglobosa;1;train;2023:11:20;12:01:18;nan;26;Leptosphaeria biglobosa
Idf09264;../data/Bousset_data/Images/Big/Idf09264.jpg;Big;Phoma;Champignon;Leptosphaeria biglobosa;1;train;2023:11:20;12:03:14;nan;26;Leptosphaeria biglobosa
Idf09266;../data/Bousset_data/Images/Big/Idf09266.jpg;Big;Phoma;Champignon;Leptosphaeria biglobosa;1;train;2023:11:20;12:04:23;nan;26;Leptosphaeria biglobosa
Idf09267;../data/Bousset_data/Images/Big/Idf09267.jpg;Big;Phoma;Champignon;Leptosphaeria biglobosa;1;train;2023:11:20;12:04:43;nan;26;Leptosphaeria biglobosa
Idf09268;../data/Bousset_data/Images/Big/Idf09268.jpg;Big;Phoma;Champignon;Leptosphaeria biglobosa;1;train;2023:11:20;12:04:54;nan;26;Leptosphaeria biglobosa
Idf09277;../data/Bousset_data/Images/Big/Idf09277.jpg;Big;Phoma;Champignon;Leptosphaeria biglobosa;1;train;2023:11:20;12:08:55;nan;26;Leptosphaeria biglobosa
Idf09278;../data/Bousset_data/Images/Big/Idf09278.jpg;Big;Phoma;Champignon;Leptosphaeria biglobosa;1;train;2023:11:20;12:09:13;nan;26;Leptosphaeria biglobosa
Idf09281;../data/Bousset_data/Images/Big/Idf09281.jpg;Big;Phoma;Champignon;Leptosphaeria biglobosa;1;train;2023:11:20;12:10:02;nan;26;Leptosphaeria biglobosa
Idf09282;../data/Bousset_data/Images/Big/Idf09282.jpg;Big;Phoma;Champignon;Leptosphaeria biglobosa;1;train;2023:11:20;12:10:16;nan;26;Leptosphaeria biglobosa
Idf09283;../data/Bousset_data/Images/Big/Idf09283.jpg;Big;Phoma;Champignon;Leptosphaeria biglobosa;1;train;2023:11:20;12:10:24;nan;26;Leptosphaeria biglobosa
Idf09284;../data/Bousset_data/Images/Big/Idf09284.jpg;Big;Phoma;Champignon;Leptosphaeria biglobosa;1;train;2023:11:20;12:10:39;nan;26;Leptosphaeria biglobosa
Idf09286;../data/Bousset_data/Images/Big/Idf09286.jpg;Big;Phoma;Champignon;Leptosphaeria biglobosa;1;train;2023:11:20;12:11:17;nan;26;Leptosphaeria biglobosa
Idf09287;../data/Bousset_data/Images/Big/Idf09287.jpg;Big;Phoma;Champignon;Leptosphaeria biglobosa;1;train;2023:11:20;12:11:22;nan;26;Leptosphaeria biglobosa
Idf09290;../data/Bousset_data/Images/Big/Idf09290.jpg;Big;Phoma;Champignon;Leptosphaeria biglobosa;1;train;2023:11:20;12:11:49;nan;26;Leptosphaeria biglobosa
Idf09292;../data/Bousset_data/Images/Big/Idf09292.jpg;Big;Phoma;Champignon;Leptosphaeria biglobosa;1;train;2023:11:20;12:12:01;nan;26;Leptosphaeria biglobosa
Idf09293;../data/Bousset_data/Images/Big/Idf09293.jpg;Big;Phoma;Champignon;Leptosphaeria biglobosa;1;train;2023:11:20;12:12:18;nan;26;Leptosphaeria biglobosa
Idf09294;../data/Bousset_data/Images/Big/Idf09294.jpg;Big;Phoma;Champignon;Leptosphaeria biglobosa;1;train;2023:11:20;12:12:20;nan;26;Leptosphaeria biglobosa
Idf09297;../data/Bousset_data/Images/Big/Idf09297.jpg;Big;Phoma;Champignon;Leptosphaeria biglobosa;1;train;2023:11:20;12:12:34;nan;26;Leptosphaeria biglobosa
Idf09299;../data/Bousset_data/Images/Big/Idf09299.jpg;Big;Phoma;Champignon;Leptosphaeria biglobosa;1;train;2023:11:20;12:12:39;nan;26;Leptosphaeria biglobosa
Idf09337;../data/Bousset_data/Images/Big/Idf09337.jpg;Big;Phoma;Champignon;Leptosphaeria biglobosa;1;train;2023:11:20;13:21:41;nan;26;Leptosphaeria biglobosa
Idf09358;../data/Bousset_data/Images/Big/Idf09358.jpg;Big;Phoma;Champignon;Leptosphaeria biglobosa;1;train;2023:11:20;13:23:41;nan;26;Leptosphaeria biglobosa
Idf09443;../data/Bousset_data/Images/Big/Idf09443.jpg;Big;Phoma;Champignon;Leptosphaeria biglobosa;1;train;2023:11:20;13:29:39;nan;26;Leptosphaeria biglobosa
Idf09473;../data/Bousset_data/Images/Big/Idf09473.jpg;Big;Phoma;Champignon;Leptosphaeria biglobosa;1;train;2023:11:20;13:32:40;nan;26;Leptosphaeria biglobosa
Idf09477;../data/Bousset_data/Images/Big/Idf09477.jpg;Big;Phoma;Champignon;Leptosphaeria biglobosa;1;train;2023:11:20;13:32:49;nan;26;Leptosphaeria biglobosa
Idf09501;../data/Bousset_data/Images/Big/Idf09501.jpg;Big;Phoma;Champignon;Leptosphaeria biglobosa;1;train;2023:11:20;13:34:52;nan;26;Leptosphaeria biglobosa
Idf09502;../data/Bousset_data/Images/Big/Idf09502.jpg;Big;Phoma;Champignon;Leptosphaeria biglobosa;1;train;2023:11:20;13:34:53;nan;26;Leptosphaeria biglobosa
Idf09518;../data/Bousset_data/Images/Big/Idf09518.jpg;Big;Phoma;Champignon;Leptosphaeria biglobosa;1;train;2023:11:20;13:36:24;nan;26;Leptosphaeria biglobosa
Idf09549;../data/Bousset_data/Images/Big/Idf09549.jpg;Big;Phoma;Champignon;Leptosphaeria biglobosa;1;train;2023:11:20;13:41:06;nan;26;Leptosphaeria biglobosa
Idf09587;../data/Bousset_data/Images/Big/Idf09587.jpg;Big;Phoma;Champignon;Leptosphaeria biglobosa;1;train;2023:11:24;14:36:39;nan;26;Leptosphaeria biglobosa
Idf09616;../data/Bousset_data/Images/Big/Idf09616.jpg;Big;Phoma;Champignon;Leptosphaeria biglobosa;1;train;2023:11:24;14:44:45;nan;26;Leptosphaeria biglobosa
Idf09642;../data/Bousset_data/Images/Big/Idf09642.jpg;Big;Phoma;Champignon;Leptosphaeria biglobosa;1;train;2023:11:24;14:48:58;nan;26;Leptosphaeria biglobosa
Idf09712;../data/Bousset_data/Images/Big/Idf09712.jpg;Big;Phoma;Champignon;Leptosphaeria biglobosa;1;train;2023:12:12;12:46:44;nan;26;Leptosphaeria biglobosa
Idf09713;../data/Bousset_data/Images/Big/Idf09713.jpg;Big;Phoma;Champignon;Leptosphaeria biglobosa;1;train;2023:12:12;12:47:01;nan;26;Leptosphaeria biglobosa
Idf10636;../data/Bousset_data/Images/Big/Idf10636.jpg;Big;Phoma;Champignon;Leptosphaeria biglobosa;1;train;2024:02:15;12:07:56;nan;26;Leptosphaeria biglobosa
Idf11875;../data/Bousset_data/Images/Big/Idf11875.jpg;Big;Phoma;Champignon;Leptosphaeria biglobosa;1;train;2024:03:12;18:18:49;nan;26;Leptosphaeria biglobosa
Idf11876;../data/Bousset_data/Images/Big/Idf11876.jpg;Big;Phoma;Champignon;Leptosphaeria biglobosa;1;train;2024:03:12;18:18:54;nan;26;Leptosphaeria biglobosa
Idf11899;../data/Bousset_data/Images/Big/Idf11899.jpg;Big;Phoma;Champignon;Leptosphaeria biglobosa;1;train;2024:03:12;18:22:11;nan;26;Leptosphaeria biglobosa
Idf11901;../data/Bousset_data/Images/Big/Idf11901.jpg;Big;Phoma;Champignon;Leptosphaeria biglobosa;1;train;2024:03:12;18:22:27;nan;26;Leptosphaeria biglobosa
Idf11970;../data/Bousset_data/Images/Big/Idf11970.jpg;Big;Phoma;Champignon;Leptosphaeria biglobosa;1;train;2024:03:12;18:31:31;nan;26;Leptosphaeria biglobosa
Idf02910;../data/VAULT/Bousset_data/Images/Cri/Idf02910.jpg;Cri;Virus du rabourgrissement du navet;Virus;Turnip Crincle virus;0;vault;2023:03:21;15:58:25;nan;10;Turnip Crincle virus
Idf02931;../data/VAULT/Bousset_data/Images/Cri/Idf02931.jpg;Cri;Virus du rabourgrissement du navet;Virus;Turnip Crincle virus;0;vault;2023:03:21;16:01:19;nan;10;Turnip Crincle virus
Idf02954;../data/VAULT/Bousset_data/Images/Cri/Idf02954.jpg;Cri;Virus du rabourgrissement du navet;Virus;Turnip Crincle virus;0;vault;2023:03:21;16:05:43;nan;10;Turnip Crincle virus
Idf02955;../data/VAULT/Bousset_data/Images/Cri/Idf02955.jpg;Cri;Virus du rabourgrissement du navet;Virus;Turnip Crincle virus;0;vault;2023:03:21;16:05:45;nan;10;Turnip Crincle virus
Idf02956;../data/VAULT/Bousset_data/Images/Cri/Idf02956.jpg;Cri;Virus du rabourgrissement du navet;Virus;Turnip Crincle virus;0;vault;2023:03:21;16:05:49;nan;10;Turnip Crincle virus
Idf02957;../data/VAULT/Bousset_data/Images/Cri/Idf02957.jpg;Cri;Virus du rabourgrissement du navet;Virus;Turnip Crincle virus;0;vault;2023:03:21;16:05:56;nan;10;Turnip Crincle virus
Idf02959;../data/VAULT/Bousset_data/Images/Cri/Idf02959.jpg;Cri;Virus du rabourgrissement du navet;Virus;Turnip Crincle virus;0;vault;2023:03:21;16:06:06;nan;10;Turnip Crincle virus
Idf02961;../data/VAULT/Bousset_data/Images/Cri/Idf02961.jpg;Cri;Virus du rabourgrissement du navet;Virus;Turnip Crincle virus;0;vault;2023:03:21;16:06:18;nan;10;Turnip Crincle virus
Idf02964;../data/VAULT/Bousset_data/Images/Cri/Idf02964.jpg;Cri;Virus du rabourgrissement du navet;Virus;Turnip Crincle virus;0;vault;2023:03:21;16:06:34;nan;10;Turnip Crincle virus
Idf03012;../data/VAULT/Bousset_data/Images/Cri/Idf03012.jpg;Cri;Virus du rabourgrissement du navet;Virus;Turnip Crincle virus;0;vault;2023:03:21;16:16:51;nan;10;Turnip Crincle virus
Idf03013;../data/VAULT/Bousset_data/Images/Cri/Idf03013.jpg;Cri;Virus du rabourgrissement du navet;Virus;Turnip Crincle virus;0;vault;2023:03:21;16:16:52;nan;10;Turnip Crincle virus
Idf03014;../data/VAULT/Bousset_data/Images/Cri/Idf03014.jpg;Cri;Virus du rabourgrissement du navet;Virus;Turnip Crincle virus;0;vault;2023:03:21;16:16:55;nan;10;Turnip Crincle virus
Idf04163;../data/Bousset_data/Images/Cri/Idf04163.jpg;Cri;Virus du rabourgrissement du navet;Virus;Turnip Crincle virus;0;train;2023:04:06;15:35:57;nan;10;Turnip Crincle virus
Idf08477;../data/Bousset_data/Images/Cri/Idf08477.jpg;Cri;Virus du rabourgrissement du navet;Virus;Turnip Crincle virus;0;train;2023:10:11;15:31:56;nan;10;Turnip Crincle virus
Idf08478;../data/Bousset_data/Images/Cri/Idf08478.jpg;Cri;Virus du rabourgrissement du navet;Virus;Turnip Crincle virus;0;train;2023:10:11;15:32:05;nan;10;Turnip Crincle virus
Idf08773;../data/Bousset_data/Images/Cri/Idf08773.jpg;Cri;Virus du rabourgrissement du navet;Virus;Turnip Crincle virus;0;train;2023:10:26;09:40:22;nan;10;Turnip Crincle virus
Idf08774;../data/Bousset_data/Images/Cri/Idf08774.jpg;Cri;Virus du rabourgrissement du navet;Virus;Turnip Crincle virus;0;train;2023:10:26;09:40:24;nan;10;Turnip Crincle virus
Idf10408;../data/Bousset_data/Images/Cri/Idf10408.jpg;Cri;Virus du rabourgrissement du navet;Virus;Turnip Crincle virus;0;train;2023:12:22;14:03:38;nan;10;Turnip Crincle virus
Idf10409;../data/Bousset_data/Images/Cri/Idf10409.jpg;Cri;Virus du rabourgrissement du navet;Virus;Turnip Crincle virus;0;train;2023:12:22;14:03:40;nan;10;Turnip Crincle virus
Idf10410;../data/Bousset_data/Images/Cri/Idf10410.jpg;Cri;Virus du rabourgrissement du navet;Virus;Turnip Crincle virus;0;train;2023:12:22;14:03:44;nan;10;Turnip Crincle virus
Idf10411;../data/Bousset_data/Images/Cri/Idf10411.jpg;Cri;Virus du rabourgrissement du navet;Virus;Turnip Crincle virus;0;train;2023:12:22;14:03:48;nan;10;Turnip Crincle virus
Idf10412;../data/Bousset_data/Images/Cri/Idf10412.jpg;Cri;Virus du rabourgrissement du navet;Virus;Turnip Crincle virus;0;train;2023:12:22;14:03:50;nan;10;Turnip Crincle virus
Idf10413;../data/Bousset_data/Images/Cri/Idf10413.jpg;Cri;Virus du rabourgrissement du navet;Virus;Turnip Crincle virus;0;train;2023:12:22;14:03:54;nan;10;Turnip Crincle virus
Idf11053;../data/Bousset_data/Images/Cri/Idf11053.jpg;Cri;Virus du rabourgrissement du navet;Virus;Turnip Crincle virus;0;train;2024:02:15;13:50:43;nan;10;Turnip Crincle virus
Idf11054;../data/Bousset_data/Images/Cri/Idf11054.jpg;Cri;Virus du rabourgrissement du navet;Virus;Turnip Crincle virus;0;train;2024:02:15;13:50:46;nan;10;Turnip Crincle virus
Idf11056;../data/Bousset_data/Images/Cri/Idf11056.jpg;Cri;Virus du rabourgrissement du navet;Virus;Turnip Crincle virus;0;train;2024:02:15;13:50:50;nan;10;Turnip Crincle virus
Idf11057;../data/Bousset_data/Images/Cri/Idf11057.jpg;Cri;Virus du rabourgrissement du navet;Virus;Turnip Crincle virus;0;train;2024:02:15;13:50:51;nan;10;Turnip Crincle virus
Idf11094;../data/Bousset_data/Images/Cri/Idf11094.jpg;Cri;Virus du rabourgrissement du navet;Virus;Turnip Crincle virus;0;train;2024:02:15;13:54:30;nan;10;Turnip Crincle virus
Idf11096;../data/Bousset_data/Images/Cri/Idf11096.jpg;Cri;Virus du rabourgrissement du navet;Virus;Turnip Crincle virus;0;train;2024:02:15;13:54:33;nan;10;Turnip Crincle virus
Idf11097;../data/Bousset_data/Images/Cri/Idf11097.jpg;Cri;Virus du rabourgrissement du navet;Virus;Turnip Crincle virus;0;train;2024:02:15;13:54:50;nan;10;Turnip Crincle virus
Idf11292;../data/Bousset_data/Images/Cri/Idf11292.jpg;Cri;Virus du rabourgrissement du navet;Virus;Turnip Crincle virus;0;train;2024:03:08;14:20:40;nan;10;Turnip Crincle virus
Idf11293;../data/Bousset_data/Images/Cri/Idf11293.jpg;Cri;Virus du rabourgrissement du navet;Virus;Turnip Crincle virus;0;train;2024:03:08;14:20:44;nan;10;Turnip Crincle virus
Idf11294;../data/Bousset_data/Images/Cri/Idf11294.jpg;Cri;Virus du rabourgrissement du navet;Virus;Turnip Crincle virus;0;train;2024:03:08;14:20:47;nan;10;Turnip Crincle virus
Idf11295;../data/Bousset_data/Images/Cri/Idf11295.jpg;Cri;Virus du rabourgrissement du navet;Virus;Turnip Crincle virus;0;train;2024:03:08;14:20:49;nan;10;Turnip Crincle virus
Idf11297;../data/Bousset_data/Images/Cri/Idf11297.jpg;Cri;Virus du rabourgrissement du navet;Virus;Turnip Crincle virus;0;train;2024:03:08;14:21:00;nan;10;Turnip Crincle virus
Idf11298;../data/Bousset_data/Images/Cri/Idf11298.jpg;Cri;Virus du rabourgrissement du navet;Virus;Turnip Crincle virus;0;train;2024:03:08;14:21:02;nan;10;Turnip Crincle virus
Idf11299;../data/Bousset_data/Images/Cri/Idf11299.jpg;Cri;Virus du rabourgrissement du navet;Virus;Turnip Crincle virus;0;train;2024:03:08;14:21:09;nan;10;Turnip Crincle virus
Idf11300;../data/Bousset_data/Images/Cri/Idf11300.jpg;Cri;Virus du rabourgrissement du navet;Virus;Turnip Crincle virus;0;train;2024:03:08;14:21:23;nan;10;Turnip Crincle virus
Idf11301;../data/Bousset_data/Images/Cri/Idf11301.jpg;Cri;Virus du rabourgrissement du navet;Virus;Turnip Crincle virus;0;train;2024:03:08;14:21:26;nan;10;Turnip Crincle virus
Idf11302;../data/Bousset_data/Images/Cri/Idf11302.jpg;Cri;Virus du rabourgrissement du navet;Virus;Turnip Crincle virus;0;train;2024:03:08;14:21:28;nan;10;Turnip Crincle virus
Idf11303;../data/Bousset_data/Images/Cri/Idf11303.jpg;Cri;Virus du rabourgrissement du navet;Virus;Turnip Crincle virus;0;train;2024:03:08;14:21:30;nan;10;Turnip Crincle virus
Idf11304;../data/Bousset_data/Images/Cri/Idf11304.jpg;Cri;Virus du rabourgrissement du navet;Virus;Turnip Crincle virus;0;train;2024:03:08;14:21:43;nan;10;Turnip Crincle virus
Idf11305;../data/Bousset_data/Images/Cri/Idf11305.jpg;Cri;Virus du rabourgrissement du navet;Virus;Turnip Crincle virus;0;train;2024:03:08;14:21:59;nan;10;Turnip Crincle virus
Idf11306;../data/Bousset_data/Images/Cri/Idf11306.jpg;Cri;Virus du rabourgrissement du navet;Virus;Turnip Crincle virus;0;train;2024:03:08;14:22:02;nan;10;Turnip Crincle virus
Idf11307;../data/Bousset_data/Images/Cri/Idf11307.jpg;Cri;Virus du rabourgrissement du navet;Virus;Turnip Crincle virus;0;train;2024:03:08;14:22:05;nan;10;Turnip Crincle virus
Idf11308;../data/Bousset_data/Images/Cri/Idf11308.jpg;Cri;Virus du rabourgrissement du navet;Virus;Turnip Crincle virus;0;train;2024:03:08;14:22:08;nan;10;Turnip Crincle virus
Idf11309;../data/Bousset_data/Images/Cri/Idf11309.jpg;Cri;Virus du rabourgrissement du navet;Virus;Turnip Crincle virus;0;train;2024:03:08;14:22:23;nan;10;Turnip Crincle virus
Idf11310;../data/Bousset_data/Images/Cri/Idf11310.jpg;Cri;Virus du rabourgrissement du navet;Virus;Turnip Crincle virus;0;train;2024:03:08;14:22:25;nan;10;Turnip Crincle virus
Idf11311;../data/Bousset_data/Images/Cri/Idf11311.jpg;Cri;Virus du rabourgrissement du navet;Virus;Turnip Crincle virus;0;train;2024:03:08;14:22:31;nan;10;Turnip Crincle virus
Idf11313;../data/Bousset_data/Images/Cri/Idf11313.jpg;Cri;Virus du rabourgrissement du navet;Virus;Turnip Crincle virus;0;train;2024:03:08;14:22:54;nan;10;Turnip Crincle virus
Idf11315;../data/Bousset_data/Images/Cri/Idf11315.jpg;Cri;Virus du rabourgrissement du navet;Virus;Turnip Crincle virus;0;train;2024:03:08;14:23:20;nan;10;Turnip Crincle virus
Idf11316;../data/Bousset_data/Images/Cri/Idf11316.jpg;Cri;Virus du rabourgrissement du navet;Virus;Turnip Crincle virus;0;train;2024:03:08;14:23:22;nan;10;Turnip Crincle virus
Idf11317;../data/Bousset_data/Images/Cri/Idf11317.jpg;Cri;Virus du rabourgrissement du navet;Virus;Turnip Crincle virus;0;train;2024:03:08;14:23:24;nan;10;Turnip Crincle virus
Idf11318;../data/Bousset_data/Images/Cri/Idf11318.jpg;Cri;Virus du rabourgrissement du navet;Virus;Turnip Crincle virus;0;train;2024:03:08;14:23:26;nan;10;Turnip Crincle virus
Idf11319;../data/Bousset_data/Images/Cri/Idf11319.jpg;Cri;Virus du rabourgrissement du navet;Virus;Turnip Crincle virus;0;train;2024:03:08;14:23:29;nan;10;Turnip Crincle virus
Idf11320;../data/Bousset_data/Images/Cri/Idf11320.jpg;Cri;Virus du rabourgrissement du navet;Virus;Turnip Crincle virus;0;train;2024:03:08;14:23:31;nan;10;Turnip Crincle virus
Idf11321;../data/Bousset_data/Images/Cri/Idf11321.jpg;Cri;Virus du rabourgrissement du navet;Virus;Turnip Crincle virus;0;train;2024:03:08;14:23:33;nan;10;Turnip Crincle virus
Idf11322;../data/Bousset_data/Images/Cri/Idf11322.jpg;Cri;Virus du rabourgrissement du navet;Virus;Turnip Crincle virus;0;train;2024:03:08;14:23:38;nan;10;Turnip Crincle virus
Idf11323;../data/Bousset_data/Images/Cri/Idf11323.jpg;Cri;Virus du rabourgrissement du navet;Virus;Turnip Crincle virus;0;train;2024:03:08;14:23:40;nan;10;Turnip Crincle virus
Idf11324;../data/Bousset_data/Images/Cri/Idf11324.jpg;Cri;Virus du rabourgrissement du navet;Virus;Turnip Crincle virus;0;train;2024:03:08;14:23:43;nan;10;Turnip Crincle virus
Idf11325;../data/Bousset_data/Images/Cri/Idf11325.jpg;Cri;Virus du rabourgrissement du navet;Virus;Turnip Crincle virus;0;train;2024:03:08;14:23:47;nan;10;Turnip Crincle virus
Idf11326;../data/Bousset_data/Images/Cri/Idf11326.jpg;Cri;Virus du rabourgrissement du navet;Virus;Turnip Crincle virus;0;train;2024:03:08;14:23:50;nan;10;Turnip Crincle virus
Idf11327;../data/Bousset_data/Images/Cri/Idf11327.jpg;Cri;Virus du rabourgrissement du navet;Virus;Turnip Crincle virus;0;train;2024:03:08;14:23:53;nan;10;Turnip Crincle virus
Idf11328;../data/Bousset_data/Images/Cri/Idf11328.jpg;Cri;Virus du rabourgrissement du navet;Virus;Turnip Crincle virus;0;train;2024:03:08;14:23:58;nan;10;Turnip Crincle virus
Idf11329;../data/Bousset_data/Images/Cri/Idf11329.jpg;Cri;Virus du rabourgrissement du navet;Virus;Turnip Crincle virus;0;train;2024:03:08;14:24:29;nan;10;Turnip Crincle virus
Idf11332;../data/Bousset_data/Images/Cri/Idf11332.jpg;Cri;Virus du rabourgrissement du navet;Virus;Turnip Crincle virus;0;train;2024:03:08;14:25:04;nan;10;Turnip Crincle virus
Idf11333;../data/Bousset_data/Images/Cri/Idf11333.jpg;Cri;Virus du rabourgrissement du navet;Virus;Turnip Crincle virus;0;train;2024:03:08;14:25:07;nan;10;Turnip Crincle virus
Idf11334;../data/Bousset_data/Images/Cri/Idf11334.jpg;Cri;Virus du rabourgrissement du navet;Virus;Turnip Crincle virus;0;train;2024:03:08;14:25:11;nan;10;Turnip Crincle virus
